Ewe/V	<I>/mA	time/s	
-7.3479545E-001	3.612515517639836E-002	5.469299861833861E+000
-7.3578292E-001	3.617928122066788E-002	5.485899861414509E+000
-7.3683220E-001	3.507592993012332E-002	5.502699860990106E+000
-7.3790795E-001	3.478739392348662E-002	5.519299860570754E+000
-7.3880488E-001	3.547136058203043E-002	5.535899860151403E+000
-7.3983979E-001	3.531289545560473E-002	5.552699859726999E+000
-7.4083745E-001	3.523565178517141E-002	5.569299859307648E+000
-7.4181896E-001	3.629858969633160E-002	5.585899858888297E+000
-7.4283820E-001	3.672740837158117E-002	5.602699858463893E+000
-7.4383652E-001	3.592987665790137E-002	5.619299858044542E+000
-7.4484533E-001	3.471946850858854E-002	5.635899857625191E+000
-7.4587166E-001	3.602109460289482E-002	5.652699857200787E+000
-7.4681324E-001	3.476783073921141E-002	5.669299856781436E+000
-7.4784005E-001	3.514787893949284E-002	5.685899856362084E+000
-7.4884409E-001	3.502059471017382E-002	5.702699855937681E+000
-7.4981290E-001	3.549659852494669E-002	5.719299855518329E+000
-7.5080335E-001	3.760567557739292E-002	5.735899855098978E+000
-7.5180101E-001	3.765600691264914E-002	5.752699854674574E+000
-7.5284958E-001	3.801001091604128E-002	5.769299854255223E+000
-7.5381011E-001	3.747093912886657E-002	5.785899853835872E+000
-7.5484854E-001	3.685166548665919E-002	5.802699853411468E+000
-7.5581580E-001	3.650988319630005E-002	5.819299852992117E+000
-7.5683224E-001	3.595439158367120E-002	5.835899852572766E+000
-7.5782144E-001	3.544547108506474E-002	5.852699852148362E+000
-7.5881630E-001	3.402606230371408E-002	5.869299851729011E+000
-7.5982529E-001	3.362924607263668E-002	5.885899851309659E+000
-7.6084328E-001	3.241240166386372E-002	5.902699850885256E+000
-7.6181501E-001	3.218167923339110E-002	5.919299850465904E+000
-7.6281744E-001	3.206853903752441E-002	5.935899850046553E+000
-7.6384580E-001	3.426280105331303E-002	5.952699849622149E+000
-7.6482832E-001	3.476538801242379E-002	5.969299849202798E+000
-7.6583838E-001	3.313343987942471E-002	5.985899848783447E+000
-7.6682007E-001	3.311636196087209E-002	6.002699848359043E+000
-7.6784468E-001	3.380560588738374E-002	6.019299847939692E+000
-7.6881456E-001	3.387313619178406E-002	6.035899847520341E+000
-7.6985431E-001	3.405313566650482E-002	6.052699847095937E+000
-7.7079511E-001	3.344565935523447E-002	6.069299846676586E+000
-7.7186710E-001	3.251580523598625E-002	6.085899846257234E+000
-7.7279949E-001	3.251074544179977E-002	6.102699845832831E+000
-7.7382147E-001	3.146348900135827E-002	6.119299845413479E+000
-7.7477914E-001	3.133989497152576E-002	6.135899844994128E+000
-7.7584356E-001	3.257337829279172E-002	6.152699844569725E+000
-7.7680343E-001	3.045914667451549E-002	6.169299844150373E+000
-7.7779543E-001	3.025408183146883E-002	6.185899843731022E+000
-7.7881581E-001	3.032904373158501E-002	6.202699843306618E+000
-7.7983040E-001	2.944675652556018E-002	6.219299842887267E+000
-7.8085637E-001	2.872453203554159E-002	6.235899842467916E+000
-7.8184712E-001	2.709542162405942E-002	6.252699842043512E+000
-7.8281927E-001	2.706701165414432E-002	6.269299841624161E+000
-7.8383112E-001	2.703160091031659E-002	6.285899841204809E+000
-7.8482729E-001	2.687391784417234E-002	6.302699840780406E+000
-7.8579766E-001	2.664538252995249E-002	6.319299840361055E+000
-7.8685325E-001	2.610587041048962E-002	6.335899839941703E+000
-7.8781480E-001	2.649078436907271E-002	6.352699839517300E+000
-7.8880072E-001	2.638074635851401E-002	6.369299839097948E+000
-7.8979611E-001	2.600432942867186E-002	6.385899838678597E+000
-7.9081869E-001	2.410339459828631E-002	6.402699838254193E+000
-7.9180765E-001	2.277125762672058E-002	6.419299837834842E+000
-7.9276311E-001	2.271606340060112E-002	6.435899837415491E+000
-7.9376334E-001	2.333087315757046E-002	6.452699836991087E+000
-7.9480827E-001	2.453711474184980E-002	6.469299836571736E+000
-7.9582411E-001	2.607625632042387E-002	6.485899836152385E+000
-7.9676926E-001	2.656859212076401E-002	6.502699835727981E+000
-7.9780757E-001	2.535492885508578E-002	6.519299835308630E+000
-7.9882586E-001	2.530843640651759E-002	6.535899834889278E+000
-7.9979885E-001	2.526082554948522E-002	6.552699834464875E+000
-8.0076391E-001	2.497347563660390E-002	6.569299834045523E+000
-8.0180275E-001	2.535407680164409E-002	6.585899833626172E+000
-8.0278999E-001	2.421822052345510E-002	6.602699833201768E+000
-8.0381858E-001	2.434878844534988E-002	6.619299832782417E+000
-8.0477136E-001	2.505442379404688E-002	6.635899832363066E+000
-8.0582464E-001	2.515338782544452E-002	6.652699831938662E+000
-8.0681312E-001	2.440366374677985E-002	6.669299831519311E+000
-8.0781657E-001	2.515090175684448E-002	6.685899831099960E+000
-8.0881506E-001	2.596243254426453E-002	6.702699830675556E+000
-8.0983865E-001	2.573972141460718E-002	6.719299830256205E+000
-8.1082428E-001	2.584255866253648E-002	6.735899829836853E+000
-8.1180048E-001	2.606285823560844E-002	6.752699829412450E+000
-8.1281155E-001	2.572931599053041E-002	6.769299828993098E+000
-8.1379902E-001	2.406951056793338E-002	6.785899828573747E+000
-8.1482869E-001	2.336471624969910E-002	6.802699828149343E+000
-8.1582111E-001	2.391626324685709E-002	6.819299827729992E+000
-8.1681031E-001	2.392373940842737E-002	6.835899827310641E+000
-8.1777686E-001	2.494539777347304E-002	6.852699826886237E+000
-8.1879634E-001	2.436151051738616E-002	6.869299826466886E+000
-8.1979388E-001	2.534466881292058E-002	6.885899826047535E+000
-8.2086873E-001	2.468704287557755E-002	6.902699825623131E+000
-8.2188141E-001	2.500402896315798E-002	6.919299825203780E+000
-8.2284409E-001	2.525782484651756E-002	6.935899824784428E+000
-8.2387054E-001	2.557536305122377E-002	6.952699824360025E+000
-8.2483000E-001	2.585201002010659E-002	6.969299823940673E+000
-8.2582653E-001	2.634230556121714E-002	6.985899823521322E+000
-8.2681900E-001	2.656941483353473E-002	7.002699823096918E+000
-8.2780457E-001	2.652153173875481E-002	7.019299822677567E+000
-8.2884711E-001	2.564185330139793E-002	7.035899822258216E+000
-8.2981014E-001	2.416579808289608E-002	7.052699821833812E+000
-8.3083099E-001	2.330608557857994E-002	7.069299821414461E+000
-8.3178991E-001	2.221005433174374E-002	7.085899820995110E+000
-8.3279330E-001	2.167508677359570E-002	7.102699820570706E+000
-8.3381635E-001	2.291059633290082E-002	7.119299820151355E+000
-8.3482122E-001	2.330834067400753E-002	7.135899819732003E+000
-8.3581835E-001	2.284222071744602E-002	7.152699819307600E+000
-8.3678973E-001	2.222584391879434E-002	7.169299818888248E+000
-8.3778989E-001	2.194532475317834E-002	7.185899818468897E+000
-8.3880419E-001	2.058574452284834E-002	7.202699818044493E+000
-8.3978188E-001	2.103835938989929E-002	7.219299817625142E+000
-8.4077483E-001	2.099308388036063E-002	7.235899817205791E+000
-8.4179699E-001	2.104729368247918E-002	7.252699816781387E+000
-8.4281623E-001	2.152227483638058E-002	7.269299816362036E+000
-8.4380621E-001	2.130465461846659E-002	7.285899815942685E+000
