Ewe/V	<I>/mA	time/s	
-5.4094374E-001	1.025250828580608E-001	5.494199861204834E+000
-5.4201931E-001	1.040585549903265E-001	5.534199860194349E+000
-5.4296553E-001	1.005416360984125E-001	5.574199859183864E+000
-5.4399329E-001	9.918083056640814E-002	5.614199858173379E+000
-5.4493845E-001	9.320083234881704E-002	5.654199857162894E+000
-5.4600024E-001	9.245181546753445E-002	5.694199856152409E+000
-5.4699200E-001	9.011032906530492E-002	5.734199855141924E+000
-5.4800391E-001	9.058851693515435E-002	5.774199854131439E+000
-5.4903919E-001	1.029575790499948E-001	5.814199853120954E+000
-5.4997265E-001	1.013888391007867E-001	5.854199852110469E+000
-5.5100793E-001	1.097174150952607E-001	5.894199851099984E+000
-5.5202514E-001	1.066471953972612E-001	5.934199850089499E+000
-5.5298406E-001	1.002141684559634E-001	5.974199849079014E+000
-5.5398011E-001	9.720229998699459E-002	6.014199848068529E+000
-5.5499309E-001	9.960759551419562E-002	6.054199847058044E+000
-5.5597955E-001	1.016741127931271E-001	6.094199846047559E+000
-5.5695009E-001	9.479748016872924E-002	6.134199845037074E+000
-5.5796093E-001	9.793858792428689E-002	6.174199844026589E+000
-5.5893797E-001	1.024846058118986E-001	6.214199843016104E+000
-5.5994463E-001	9.631984441017960E-002	6.254199842005619E+000
-5.6095439E-001	9.165070937187618E-002	6.294199840995134E+000
-5.6197900E-001	9.729471816508938E-002	6.334199839984649E+000
-5.6295168E-001	9.681951136969291E-002	6.374199838974164E+000
-5.6397748E-001	9.992458512302294E-002	6.414199837963679E+000
-5.6497878E-001	1.007864272960657E-001	6.454199836953194E+000
-5.6590158E-001	1.088684450196862E-001	6.494199835942709E+000
-5.6696022E-001	1.077722486124351E-001	6.534199834932224E+000
-5.6799448E-001	1.049253138372919E-001	6.574199833921739E+000
-5.6899577E-001	1.045859058360272E-001	6.614199832911254E+000
-5.6997061E-001	1.032639279153867E-001	6.654199831900769E+000
-5.7096869E-001	1.024651290284023E-001	6.694199830890284E+000
-5.7198709E-001	1.024309761914203E-001	6.734199829879799E+000
-5.7294488E-001	9.697298027566370E-002	6.774199828869314E+000
-5.7393664E-001	1.014103131989637E-001	6.814199827858829E+000
-5.7494539E-001	1.012981908832806E-001	6.854199826848344E+000
-5.7592869E-001	9.444268116796462E-002	6.894199825837859E+000
-5.7691938E-001	9.875890175182467E-002	6.934199824827374E+000
-5.7797700E-001	1.057058126460127E-001	6.974199823816889E+000
-5.7896239E-001	1.057627343847186E-001	7.014199822806404E+000
-5.7998592E-001	1.025385883906971E-001	7.054199821795919E+000
-5.8097249E-001	9.586018014319775E-002	7.094199820785434E+000
-5.8197802E-001	9.675952273903965E-002	7.134199819774949E+000
-5.8295280E-001	8.861924999071591E-002	7.174199818764464E+000
-5.8398491E-001	9.086365723784140E-002	7.214199817753979E+000
-5.8493423E-001	9.074014386544454E-002	7.254199816743494E+000
-5.8595264E-001	9.321209827774340E-002	7.294199815733009E+000
-5.8696771E-001	9.267651229194224E-002	7.334199814722524E+000
-5.8797747E-001	8.955746185448421E-002	7.374199813712039E+000
-5.8899361E-001	9.072333516446685E-002	7.414199812701554E+000
-5.8997166E-001	9.086424579993313E-002	7.454199811691069E+000
-5.9102607E-001	8.952479216954290E-002	7.494199810680584E+000
-5.9200186E-001	9.259539344678580E-002	7.534199809670099E+000
-5.9296077E-001	9.397010251529014E-002	7.574199808659614E+000
-5.9397489E-001	9.236745045658368E-002	7.614199807649129E+000
-5.9497094E-001	8.335830317953907E-002	7.654199806638644E+000
-5.9596902E-001	8.676666535730293E-002	7.694199805628159E+000
-5.9694272E-001	8.911805637439524E-002	7.734199804617674E+000
-5.9798223E-001	8.918993933885187E-002	7.774199803607189E+000
-5.9896243E-001	8.750947505051720E-002	7.814199802596704E+000
-5.9998494E-001	8.274175675965267E-002	7.854199801586219E+000
-6.0097772E-001	8.474184090507331E-002	7.894199800575734E+000
-6.0196316E-001	8.689751990432670E-002	7.934199799565249E+000
-6.0296661E-001	8.268553682784036E-002	7.974199798554764E+000
-6.0396796E-001	8.428469841529496E-002	8.014199797544279E+000
-6.0496086E-001	8.658920668559933E-002	8.054199796533794E+000
-6.0595155E-001	8.899442113743372E-002	8.094199795523309E+000
-6.0699201E-001	9.134432368474887E-002	8.134199794512824E+000
-6.0795742E-001	8.938373166803348E-002	8.174199793502339E+000
-6.0895449E-001	8.475699838046780E-002	8.214199792491854E+000
-6.0993242E-001	7.902661392200749E-002	8.254199791481369E+000
-6.1096549E-001	8.622310211361728E-002	8.294199790470884E+000
-6.1192340E-001	8.152668431751930E-002	8.334199789460399E+000
-6.1293966E-001	8.163296597590086E-002	8.374199788449914E+000
-6.1393988E-001	8.799222082166980E-002	8.414199787439429E+000
-6.1492956E-001	8.676030586062589E-002	8.454199786428944E+000
-6.1596477E-001	8.982282097057606E-002	8.494199785418459E+000
-6.1695975E-001	9.209713941572217E-002	8.534199784407974E+000
-6.1799824E-001	8.809991072458057E-002	8.574199783397489E+000
-6.1896658E-001	7.917337126837340E-002	8.614199782387004E+000
-6.2000084E-001	7.535729479090719E-002	8.654199781376519E+000
-6.2094700E-001	7.653726672216168E-002	8.694199780366034E+000
-6.2196535E-001	7.042962490123938E-002	8.734199779355549E+000
-6.2295610E-001	6.766462789124073E-002	8.774199778345064E+000
-6.2396908E-001	6.538736283560698E-002	8.814199777334579E+000
-6.2493110E-001	6.428983927859644E-002	8.854199776324094E+000
-6.2597811E-001	6.200165946049485E-002	8.894199775313609E+000
-6.2698472E-001	6.028173671443215E-002	8.934199774303124E+000
-6.2796795E-001	6.272424227000450E-002	8.974199773292639E+000
-6.2896830E-001	6.561738884660007E-002	9.014199772282154E+000
-6.2996000E-001	6.746537981477271E-002	9.054199771271669E+000
-6.3097203E-001	6.709606119612632E-002	9.094199770261184E+000
-6.3193619E-001	6.896599656887870E-002	9.134199769250699E+000
-6.3298947E-001	6.329724877529469E-002	9.174199768240214E+000
-6.3396746E-001	6.391418951687156E-002	9.214199767229729E+000
-6.3495827E-001	6.116627657320350E-002	9.254199766219244E+000
-6.3589591E-001	6.716468681173149E-002	9.294199765208759E+000
-6.3689828E-001	6.311217757922127E-002	9.334199764198274E+000
-6.3792396E-001	6.647636922202860E-002	9.374199763187789E+000
-6.3893485E-001	7.104409768039166E-002	9.414199762177304E+000
-6.3998818E-001	7.195607462415010E-002	9.454199761166819E+000
-6.4092267E-001	6.364451191692733E-002	9.494199760156334E+000
-6.4196962E-001	6.259083911240471E-002	9.534199759145849E+000
-6.4294016E-001	6.464396649755999E-002	9.574199758135364E+000
-6.4398402E-001	6.625784834326609E-002	9.614199757124879E+000
-6.4491421E-001	6.166527732160465E-002	9.654199756114394E+000
-6.4600247E-001	6.329733283146866E-002	9.694199755103909E+000
-6.4694118E-001	6.379185591315581E-002	9.734199754093424E+000
-6.4795309E-001	6.870235627614818E-002	9.774199753082939E+000
-6.4898640E-001	6.497002319421308E-002	9.814199752072454E+000
-6.4996111E-001	6.164391683759526E-002	9.854199751061969E+000
-6.5095818E-001	6.319274322451696E-002	9.894199750051484E+000
-6.5194249E-001	6.794365206201536E-002	9.934199749040999E+000
-6.5293652E-001	6.217047856419278E-002	9.974199748030514E+000
-6.5396971E-001	6.231978507698130E-002	1.001419974702003E+001
-6.5491366E-001	6.162872547168798E-002	1.005419974600954E+001
-6.5591604E-001	5.581723251394366E-002	1.009419974499906E+001
-6.5693432E-001	5.171403712319955E-002	1.013419974398857E+001
-6.5794319E-001	5.278537763723876E-002	1.017419974297809E+001
-6.5892750E-001	5.211229499768633E-002	1.021419974196760E+001
-6.5994680E-001	5.300696522039133E-002	1.025419974095712E+001
-6.6094488E-001	5.250843503601543E-002	1.029419973994663E+001
-6.6194534E-001	5.703819310256664E-002	1.033419973893615E+001
-6.6294342E-001	5.376795148742841E-002	1.037419973792566E+001
-6.6395956E-001	5.634516643871901E-002	1.041419973691518E+001
-6.6496301E-001	5.581707335623376E-002	1.045419973590469E+001
-6.6596437E-001	5.039877166977325E-002	1.049419973489421E+001
-6.6693604E-001	5.157356643524708E-002	1.053419973388372E+001
-6.6799676E-001	4.964261448778295E-002	1.057419973287324E+001
-6.6897041E-001	4.969184803934532E-002	1.061419973186275E+001
-6.6994518E-001	5.177642347544065E-002	1.065419973085227E+001
-6.7097104E-001	5.121758618330252E-002	1.069419972984178E+001
-6.7193842E-001	5.307680974789186E-002	1.073419972883130E+001
-6.7293549E-001	5.496480592481945E-002	1.077419972782081E+001
-6.7394096E-001	5.427476469740655E-002	1.081419972681033E+001
-6.7493063E-001	5.569921385634835E-002	1.085419972579984E+001
-6.7588961E-001	5.238056227882451E-002	1.089419972478936E+001
-6.7695451E-001	5.548116145871099E-002	1.093419972377887E+001
-6.7795593E-001	5.765839179231846E-002	1.097419972276839E+001
-6.7894232E-001	5.548249728500509E-002	1.101419972175790E+001
-6.7990655E-001	5.494125262204608E-002	1.105419972074742E+001
-6.8090475E-001	5.233686478459276E-002	1.109419971973693E+001
-6.8191457E-001	5.671884936717464E-002	1.113419971872645E+001
-6.8292326E-001	5.469065219347879E-002	1.117419971771596E+001
-6.8392563E-001	5.428426540032727E-002	1.121419971670548E+001
-6.8496102E-001	5.291152224095563E-002	1.125419971569499E+001
-6.8594742E-001	5.338037085293984E-002	1.129419971468451E+001
-6.8694979E-001	5.300649345556385E-002	1.133419971367402E+001
-6.8795854E-001	5.213785392877557E-002	1.137419971266354E+001
-6.8893754E-001	5.690573020816636E-002	1.141419971165305E+001
-6.8990928E-001	5.891433387116646E-002	1.145419971064257E+001
-6.9093704E-001	5.542894613168803E-002	1.149419970963208E+001
-6.9192034E-001	5.474200252196348E-002	1.153419970862160E+001
-6.9292814E-001	5.598950544968662E-002	1.157419970761111E+001
-6.9393051E-001	5.822613752191241E-002	1.161419970660063E+001
-6.9493175E-001	5.870091379081188E-002	1.165419970559014E+001
-6.9592142E-001	5.844697600947757E-002	1.169419970457966E+001
-6.9695240E-001	5.976102672543160E-002	1.173419970356917E+001
-6.9798130E-001	5.198132187914223E-002	1.177419970255869E+001
-6.9897318E-001	4.998076316199204E-002	1.181419970154820E+001
-6.9995642E-001	5.228185949970698E-002	1.185419970053772E+001
-7.0093554E-001	5.370423160593979E-002	1.189419969952723E+001
-7.0190489E-001	5.140666346666461E-002	1.193419969851675E+001
-7.0293289E-001	4.987001005146233E-002	1.197419969750626E+001
-7.0396912E-001	4.812103181424898E-002	1.201419969649578E+001
-7.0494825E-001	4.809308203223239E-002	1.205419969548529E+001
-7.0592302E-001	4.873954526753797E-002	1.209419969447481E+001
-7.0695943E-001	4.866970195413434E-002	1.213419969346432E+001
-7.0792890E-001	4.865851099811291E-002	1.217419969245384E+001
-7.0897156E-001	4.968800054421879E-002	1.221419969144335E+001
-7.0993680E-001	4.801392984284791E-002	1.225419969043287E+001
-7.1092540E-001	4.661245119433144E-002	1.229419968942238E+001
-7.1192682E-001	4.693847135813155E-002	1.233419968841190E+001
-7.1291745E-001	4.953656977626064E-002	1.237419968740141E+001
-7.1392828E-001	4.898248769969538E-002	1.241419968639093E+001
-7.1491581E-001	4.618553072214127E-002	1.245419968538044E+001
-7.1591097E-001	4.729342459302880E-002	1.249419968436996E+001
-7.1697694E-001	4.202050226848320E-002	1.253419968335947E+001
-7.1868044E-001	4.298766745135110E-002	1.260219968164165E+001
-7.1971774E-001	4.277706818323118E-002	1.264219968063117E+001
-7.2067678E-001	4.650480774257149E-002	1.268219967962068E+001
-7.2168970E-001	4.928219284866589E-002	1.272219967861020E+001
-7.2265387E-001	4.687021277201027E-002	1.276219967759971E+001
-7.2366148E-001	4.297927342589519E-002	1.280219967658923E+001
-7.2468626E-001	4.048847788829865E-002	1.284219967557874E+001
-7.2567272E-001	4.270072043894924E-002	1.288219967456826E+001
-7.2666347E-001	4.345557949416645E-002	1.292219967355777E+001
-7.2772205E-001	4.191121428753636E-002	1.296219967254729E+001
-7.2870964E-001	4.532185908411282E-002	1.300219967153680E+001
-7.2964519E-001	4.484421275606387E-002	1.304219967052632E+001
-7.3065394E-001	4.469300872598853E-002	1.308219966951583E+001
-7.3165309E-001	4.342004194220445E-002	1.312219966850535E+001
-7.3268402E-001	4.332133534078420E-002	1.316219966749486E+001
-7.3363984E-001	4.272054973199257E-002	1.320219966648438E+001
-7.3468369E-001	4.372512223953551E-002	1.324219966547389E+001
-7.3569024E-001	4.250515100832175E-002	1.328219966446341E+001
-7.3667353E-001	4.327079150746693E-002	1.332219966345292E+001
-7.3776078E-001	4.569372038657338E-002	1.336219966244244E+001
-7.3867732E-001	4.634466696994810E-002	1.340219966143195E+001
-7.3963827E-001	4.288478417036035E-002	1.344219966042147E+001
-7.4064487E-001	4.279029766208342E-002	1.348219965941098E+001
-7.4166954E-001	4.238256546065078E-002	1.352219965840050E+001
-7.4270278E-001	3.948169207541025E-002	1.356219965739001E+001
-7.4369240E-001	3.975284761493381E-002	1.360219965637953E+001
-7.4470639E-001	4.083546320404752E-002	1.364219965536904E+001
-7.4566847E-001	4.170676021237385E-002	1.368219965435856E+001
-7.4668145E-001	3.947500780693336E-002	1.372219965334807E+001
-7.4772954E-001	3.815438608562755E-002	1.376219965233759E+001
-7.4868000E-001	3.651800341034636E-002	1.380219965132710E+001
-7.4967486E-001	3.556349047640761E-002	1.384219965031662E+001
-7.5067931E-001	3.690088047490780E-002	1.388219964930613E+001
-7.5172001E-001	3.758307562474117E-002	1.392219964829565E+001
-7.5263858E-001	3.787883684825272E-002	1.396219964728516E+001
-7.5367492E-001	3.591905685427677E-002	1.400219964627468E+001
-7.5468993E-001	3.577997451353487E-002	1.404219964526419E+001
-7.5570619E-001	3.689978297377280E-002	1.408219964425371E+001
-7.5667042E-001	3.745159977597146E-002	1.412219964324322E+001
-7.5767279E-001	3.921772805646195E-002	1.416219964223274E+001
-7.5864017E-001	4.120155801367095E-002	1.420219964122225E+001
-7.5966370E-001	3.910785810597928E-002	1.424219964021177E+001
-7.6071393E-001	3.976778842165318E-002	1.428219963920128E+001
-7.6167595E-001	3.920270900391490E-002	1.432219963819080E+001
-7.6267731E-001	3.930982995999655E-002	1.436219963718031E+001
-7.6368916E-001	3.901449515035865E-002	1.440219963616983E+001
-7.6466709E-001	3.886776783124163E-002	1.444219963515934E+001
-7.6571739E-001	3.862435448257961E-002	1.448219963414886E+001
-7.6670808E-001	3.819319537451282E-002	1.452219963313837E+001
-7.6767969E-001	3.835784492728211E-002	1.456219963212789E+001
-7.6863003E-001	3.519024472018240E-002	1.460219963111740E+001
-7.6966965E-001	3.338885269189584E-002	1.464219963010692E+001
-7.7061260E-001	3.244314582502450E-002	1.468219962909643E+001
-7.7165002E-001	3.167280199668771E-002	1.472219962808595E+001
-7.7264917E-001	3.150323531906596E-002	1.476219962707546E+001
-7.7363044E-001	2.907372193007141E-002	1.480219962606498E+001
-7.7468264E-001	2.874419153764995E-002	1.484219962505449E+001
-7.7566487E-001	2.704207184882601E-002	1.488219962404401E+001
-7.7667576E-001	2.675539276502988E-002	1.492219962303352E+001
-7.7767062E-001	2.701482413330181E-002	1.496219962202304E+001
-7.7865505E-001	2.563055088624280E-002	1.500219962101255E+001
-7.7965534E-001	2.740271309538722E-002	1.504219962000207E+001
-7.8066409E-001	2.902766910595767E-002	1.508219961899158E+001
-7.8166854E-001	2.942588780435329E-002	1.512219961798110E+001
-7.8268361E-001	2.963307300973454E-002	1.516219961697061E+001
-7.8367770E-001	2.945866203564362E-002	1.520219961596013E+001
-7.8469062E-001	2.925442561545311E-002	1.524219961494964E+001
-7.8570461E-001	2.970619472322200E-002	1.528219961393916E+001
-7.8667516E-001	3.171526127797397E-002	1.532219961292867E+001
-7.8765857E-001	3.082974782888348E-002	1.536219961191819E+001
-7.8866941E-001	2.925223105207639E-002	1.540219961090770E+001
-7.8963357E-001	2.647616573660438E-002	1.544219960989722E+001
-7.9063493E-001	2.611954491815444E-002	1.548219960888673E+001
-7.9166585E-001	2.619468918419443E-002	1.552219960787625E+001
-7.9262805E-001	2.646803358400152E-002	1.556219960686576E+001
-7.9367185E-001	2.717660015835552E-002	1.560219960585528E+001
-7.9463071E-001	2.687960422873048E-002	1.564219960484479E+001
-7.9568708E-001	2.575710591091920E-002	1.568219960383431E+001
-7.9667902E-001	2.489338023318588E-002	1.572219960282382E+001
-7.9764426E-001	2.450056176975430E-002	1.576219960181334E+001
-7.9867947E-001	2.505070124975597E-002	1.580219960080285E+001
-7.9963297E-001	2.520908657436249E-002	1.584219959979237E+001
-8.0065244E-001	2.486622274708122E-002	1.588219959878188E+001
-8.0167919E-001	2.540474307448831E-002	1.592219959777140E+001
-8.0267632E-001	2.558977166255425E-002	1.596219959676091E+001
-8.0368078E-001	2.614903398757146E-002	1.600219959575043E+001
-8.0468100E-001	2.774114473859413E-002	1.604219959473994E+001
-8.0565059E-001	2.881511774386225E-002	1.608219959372946E+001
-8.0667639E-001	2.705979370404278E-002	1.612219959271897E+001
-8.0762452E-001	2.557458977263860E-002	1.616219959170849E+001
-8.0866307E-001	2.478049134398687E-002	1.620219959069800E+001
-8.0964315E-001	2.440507229245825E-002	1.624219958968752E+001
-8.1062752E-001	2.545617523108738E-002	1.628219958867703E+001
-8.1162882E-001	2.532190859589417E-002	1.632219958766655E+001
-8.1261742E-001	2.470362188246384E-002	1.636219958665606E+001
-8.1364626E-001	2.521973873817734E-002	1.640219958564558E+001
-8.1464016E-001	2.379517461569196E-002	1.644219958463509E+001
-8.1566703E-001	2.425551906901402E-002	1.648219958362461E+001
-8.1663018E-001	2.456963568010340E-002	1.652219958261412E+001
-8.1766015E-001	2.548354751980925E-002	1.656219958160364E+001
-8.1865180E-001	2.491475669986901E-002	1.660219958059315E+001
-8.1968725E-001	2.438862572163969E-002	1.664219957958267E+001
-8.2066518E-001	2.463014130527291E-002	1.668219957857218E+001
-8.2169193E-001	2.410397514859700E-002	1.672219957756170E+001
-8.2268369E-001	2.458501374744226E-002	1.676219957655121E+001
-8.2368499E-001	2.418326238765994E-002	1.680219957554073E+001
-8.2467580E-001	2.396363055766107E-002	1.684219957453024E+001
-8.2570046E-001	2.397396850448541E-002	1.688219957351976E+001
-8.2666779E-001	2.421461477754261E-002	1.692219957250927E+001
-8.2766485E-001	2.339337450340057E-002	1.696219957149879E+001
-8.2865995E-001	2.253687432694068E-002	1.700219957048830E+001
-8.2965273E-001	2.160624656316035E-002	1.704219956947782E+001
-8.3066893E-001	2.202349744344068E-002	1.708219956846733E+001
-8.3162987E-001	2.199702661927871E-002	1.712219956745685E+001
-8.3262908E-001	2.060899541053618E-002	1.716219956644636E+001
-8.3367819E-001	2.016734212628324E-002	1.720219956543588E+001
-8.3469117E-001	1.981273912436643E-002	1.724219956442539E+001
-8.3568931E-001	2.045889385044575E-002	1.728219956341491E+001
-8.3666092E-001	1.972439170640428E-002	1.732219956240442E+001
-8.3764213E-001	1.939741786217958E-002	1.736219956139394E+001
-8.3866048E-001	1.979325008725910E-002	1.740219956038345E+001
-8.3964479E-001	1.967708686945885E-002	1.744219955937297E+001
