Ewe/V	<I>/mA	time/s	
-6.1169541E-001	1.113680566192654E-001	5.168899869422603E+000
-6.1263525E-001	1.112413800909433E-001	5.193899868791050E+000
-6.1362469E-001	1.128622174937450E-001	5.218899868159497E+000
-6.1463678E-001	1.090788801243274E-001	5.243899867527944E+000
-6.1567211E-001	1.068734452337205E-001	5.268899866896390E+000
-6.1666709E-001	1.067727714834684E-001	5.293899866264837E+000
-6.1766505E-001	1.055532318335248E-001	5.318899865633284E+000
-6.1864835E-001	9.894071902192403E-002	5.343899865001731E+000
-6.1965269E-001	9.537209188689166E-002	5.368899864370178E+000
-6.2069976E-001	8.758893963299830E-002	5.393899863738625E+000
-6.2159854E-001	9.138921885057538E-002	5.418899863107072E+000
-6.2268895E-001	9.021325727834073E-002	5.443899862475519E+000
-6.2364966E-001	8.332928893751113E-002	5.468899861843965E+000
-6.2468231E-001	8.577730628959890E-002	5.493899861212412E+000
-6.2563664E-001	8.317533894757977E-002	5.518899860580859E+000
-6.2660635E-001	8.157783963183207E-002	5.543899859949306E+000
-6.2766063E-001	8.067455775493182E-002	5.568899859317753E+000
-6.2862575E-001	8.285205950706376E-002	5.593899858686200E+000
-6.2965155E-001	8.278538373932193E-002	5.618899858054647E+000
-6.3063228E-001	8.862543591307803E-002	5.643899857423094E+000
-6.3165921E-001	9.413562460608826E-002	5.668899856791541E+000
-6.3261223E-001	9.250810435735524E-002	5.693899856159987E+000
-6.3363761E-001	9.797571356913792E-002	5.718899855528434E+000
-6.3466460E-001	1.013612909983586E-001	5.743899854896881E+000
-6.3567823E-001	9.844896093046618E-002	5.768899854265328E+000
-6.3663858E-001	9.379631605000682E-002	5.793899853633775E+000
-6.3766831E-001	8.969104463615074E-002	5.818899853002222E+000
-6.3861227E-001	8.437135955483677E-002	5.843899852370669E+000
-6.3962120E-001	8.414044980403421E-002	5.868899851739116E+000
-6.4064527E-001	8.609054195625948E-002	5.893899851107562E+000
-6.4164501E-001	8.459153260388708E-002	5.918899850476009E+000
-6.4265281E-001	8.859786467955005E-002	5.943899849844456E+000
-6.4370102E-001	9.218400153125461E-002	5.968899849212903E+000
-6.4468277E-001	8.937775022137306E-002	5.993899848581350E+000
-6.4569503E-001	8.010871626421606E-002	6.018899847949797E+000
-6.4666539E-001	7.977796309699028E-002	6.043899847318244E+000
-6.4766580E-001	8.238754976557261E-002	6.068899846686691E+000
-6.4864051E-001	8.379421553026434E-002	6.093899846055137E+000
-6.4967483E-001	8.148725890632758E-002	6.118899845423584E+000
-6.5068156E-001	7.347848378650756E-002	6.143899844792031E+000
-6.5166819E-001	7.183055797431104E-002	6.168899844160478E+000
-6.5264368E-001	7.458840434193603E-002	6.193899843528925E+000
-6.5362787E-001	7.602023983993733E-002	6.218899842897372E+000
-6.5467829E-001	7.715556146817415E-002	6.243899842265819E+000
-6.5566784E-001	7.541946403470695E-002	6.268899841634266E+000
-6.5663522E-001	7.688855128637484E-002	6.293899841002712E+000
-6.5763110E-001	7.907894896054868E-002	6.318899840371159E+000
-6.5867722E-001	8.498740919101934E-002	6.343899839739606E+000
-6.5965492E-001	8.403115554617913E-002	6.368899839108053E+000
-6.6063726E-001	8.024742296405141E-002	6.393899838476500E+000
-6.6165018E-001	7.930556160087421E-002	6.418899837844947E+000
-6.6261536E-001	7.624351214782338E-002	6.443899837213394E+000
-6.6362566E-001	7.970045356987865E-002	6.468899836581841E+000
-6.6465539E-001	8.011112889737837E-002	6.493899835950288E+000
-6.6562802E-001	7.772574710225644E-002	6.518899835318734E+000
-6.6666245E-001	7.331960003013982E-002	6.543899834687181E+000
-6.6763818E-001	6.944129534922872E-002	6.568899834055628E+000
-6.6869354E-001	6.832934206655228E-002	6.593899833424075E+000
-6.6965157E-001	6.845060147126691E-002	6.618899832792522E+000
-6.7069608E-001	6.631899752192605E-002	6.643899832160969E+000
-6.7162865E-001	6.723237645470281E-002	6.668899831529416E+000
-6.7263889E-001	6.663796416089585E-002	6.693899830897863E+000
-6.7366523E-001	6.989088785384079E-002	6.718899830266309E+000
-6.7464530E-001	7.468428394625320E-002	6.743899829634756E+000
-6.7561287E-001	7.494188774175170E-002	6.768899829003203E+000
-6.7661494E-001	7.585807237932118E-002	6.793899828371650E+000
-6.7763144E-001	7.213803588826195E-002	6.818899827740097E+000
-6.7861873E-001	7.255754493579414E-002	6.843899827108544E+000
-6.7963803E-001	7.302463762036282E-002	6.868899826476991E+000
-6.8063754E-001	7.465097857948244E-002	6.893899825845438E+000
-6.8163449E-001	7.310873159951869E-002	6.918899825213884E+000
-6.8264025E-001	7.353813376018059E-002	6.943899824582331E+000
-6.8365306E-001	7.120139808194853E-002	6.968899823950778E+000
-6.8465024E-001	7.565396365896432E-002	6.993899823319225E+000
-6.8563122E-001	6.833962555576378E-002	7.018899822687672E+000
-6.8661594E-001	6.863649814419881E-002	7.043899822056119E+000
-6.8764448E-001	7.081430189580740E-002	7.068899821424566E+000
-6.8864906E-001	7.018318598599615E-002	7.093899820793013E+000
-6.8960923E-001	7.126905782846081E-002	7.118899820161460E+000
-6.9062740E-001	6.985426129179872E-002	7.143899819529906E+000
-6.9163829E-001	6.915724497030262E-002	7.168899818898353E+000
-6.9262064E-001	6.784079072895310E-002	7.193899818266800E+000
-6.9364446E-001	7.006238360942832E-002	7.218899817635247E+000
-6.9462210E-001	7.107768893622402E-002	7.243899817003694E+000
-6.9562215E-001	6.746793616010904E-002	7.268899816372141E+000
-6.9665897E-001	6.433544058303253E-002	7.293899815740588E+000
-6.9763666E-001	6.606394000204463E-002	7.318899815109035E+000
-6.9863468E-001	6.673811165674959E-002	7.343899814477481E+000
-6.9967085E-001	6.615743278704378E-002	7.368899813845928E+000
-7.0067561E-001	6.418838095727564E-002	7.393899813214375E+000
-7.0163798E-001	6.228454143109785E-002	7.418899812582822E+000
-7.0265782E-001	6.400928581167825E-002	7.443899811951269E+000
-7.0366275E-001	6.499878225805505E-002	7.468899811319716E+000
-7.0467669E-001	6.479083037218158E-002	7.493899810688163E+000
-7.0564616E-001	6.624197363723006E-002	7.518899810056610E+000
-7.0664966E-001	6.630460020809992E-002	7.543899809425056E+000
-7.0766133E-001	6.569545649906910E-002	7.568899808793503E+000
-7.0866925E-001	6.586823841944289E-002	7.593899808161950E+000
-7.0962816E-001	6.307746535847053E-002	7.618899807530397E+000
-7.1064007E-001	6.310436132962896E-002	7.643899806898844E+000
-7.1164042E-001	6.018726874897018E-002	7.668899806267291E+000
-7.1268940E-001	6.148937860027137E-002	7.693899805635738E+000
-7.1365577E-001	6.539661930434404E-002	7.718899805004185E+000
-7.1460813E-001	6.432542702853428E-002	7.743899804372631E+000
-7.1564162E-001	5.925933395204719E-002	7.768899803741078E+000
-7.1669042E-001	5.928875701000591E-002	7.793899803109525E+000
-7.1766245E-001	6.047209957765631E-002	7.818899802477972E+000
-7.1865088E-001	5.969979049971696E-002	7.843899801846419E+000
-7.1967757E-001	5.873994615724287E-002	7.868899801214866E+000
-7.2071165E-001	5.745839181879497E-002	7.893899800583313E+000
-7.2164518E-001	6.030334580667701E-002	7.918899799951760E+000
-7.2267634E-001	5.845673661356221E-002	7.943899799320207E+000
-7.2364759E-001	5.658361517026167E-002	7.968899798688653E+000
-7.2464424E-001	5.684229971684385E-002	7.993899798057100E+000
-7.2565794E-001	5.688212281353988E-002	8.018899797425547E+000
-7.2668821E-001	5.528835137450261E-002	8.043899796793994E+000
-7.2761923E-001	5.508834306977595E-002	8.068899796162441E+000
-7.2864300E-001	5.412628287827226E-002	8.093899795530888E+000
-7.2961169E-001	5.003289458157134E-002	8.118899794899335E+000
-7.3069280E-001	5.053972478256805E-002	8.143899794267782E+000
-7.3168510E-001	5.056620463395778E-002	8.168899793636228E+000
-7.3270971E-001	5.099891130829640E-002	8.193899793004675E+000
-7.3369241E-001	4.947560860601641E-002	8.218899792373122E+000
-7.3472613E-001	4.975050271802589E-002	8.243899791741569E+000
-7.3567611E-001	4.990650246807193E-002	8.268899791110016E+000
-7.3665571E-001	5.158553693806178E-002	8.293899790478463E+000
-7.3767161E-001	5.548015354320723E-002	8.318899789846910E+000
-7.3866343E-001	5.720937366866596E-002	8.343899789215357E+000
-7.3969555E-001	5.503518417873216E-002	8.368899788583803E+000
-7.4065286E-001	5.476947334563442E-002	8.393899787952250E+000
-7.4169284E-001	5.403453206360498E-002	8.418899787320697E+000
-7.4266851E-001	5.287261598847892E-002	8.443899786689144E+000
-7.4367768E-001	5.409733790740834E-002	8.468899786057591E+000
-7.4469215E-001	5.469559811029567E-002	8.493899785426038E+000
-7.4570554E-001	5.319067333896355E-002	8.518899784794485E+000
-7.4673039E-001	4.888619466696426E-002	8.543899784162932E+000
-7.4770296E-001	4.812254122987947E-002	8.568899783531378E+000
-7.4871361E-001	4.872568818798229E-002	8.593899782899825E+000
-7.4968982E-001	4.950244289085942E-002	8.618899782268272E+000
-7.5069404E-001	5.220984702203219E-002	8.643899781636719E+000
-7.5166285E-001	4.749888776098221E-002	8.668899781005166E+000
-7.5261784E-001	4.752782428445540E-002	8.693899780373613E+000
-7.5363767E-001	4.742386036893853E-002	8.718899779742060E+000
-7.5466323E-001	4.532732929540584E-002	8.743899779110507E+000
-7.5565225E-001	4.665414024412962E-002	8.768899778478954E+000
-7.5666392E-001	4.813859122698816E-002	8.793899777847400E+000
-7.5765359E-001	5.017597410511243E-002	8.818899777215847E+000
-7.5866640E-001	5.146124422581788E-002	8.843899776584294E+000
-7.5964582E-001	5.194100991096118E-002	8.868899775952741E+000
-7.6064700E-001	4.921432442906104E-002	8.893899775321188E+000
-7.6162744E-001	4.923102310243965E-002	8.918899774689635E+000
-7.6267308E-001	4.685123498166210E-002	8.943899774058082E+000
-7.6371592E-001	4.548588683097243E-002	8.968899773426529E+000
-7.6466233E-001	4.598077528472655E-002	8.993899772794975E+000
-7.6566142E-001	4.491415541783200E-002	9.018899772163422E+000
-7.6731908E-001	4.313695794480455E-002	9.058899771152937E+000
-7.6888138E-001	4.625365731919684E-002	9.098899770142452E+000
-7.6986712E-001	4.756568502020075E-002	9.123899769510899E+000
-7.7090955E-001	4.810236585862215E-002	9.148899768879346E+000
-7.7186728E-001	4.742916772869399E-002	9.173899768247793E+000
-7.7286965E-001	4.534758491953994E-002	9.198899767616240E+000
-7.7390105E-001	4.369474421863107E-002	9.223899766984687E+000
-7.7491677E-001	4.460770970699440E-002	9.248899766353134E+000
-7.7587485E-001	4.885082062262369E-002	9.273899765721580E+000
-7.7686775E-001	4.679466380375769E-002	9.298899765090027E+000
-7.7790415E-001	4.661424982077866E-002	9.323899764458474E+000
-7.7894253E-001	4.710763881393698E-002	9.348899763826921E+000
-7.7988988E-001	4.618717519422888E-002	9.373899763195368E+000
-7.8092712E-001	4.733903641849602E-002	9.398899762563815E+000
-7.8185940E-001	4.548973816372803E-002	9.423899761932262E+000
-7.8288412E-001	4.556270170878529E-002	9.448899761300709E+000
-7.8387403E-001	4.513157775658572E-002	9.473899760669156E+000
-7.8486890E-001	4.506636639376338E-002	9.498899760037602E+000
-7.8587002E-001	4.493107666484024E-002	9.523899759406049E+000
-7.8686291E-001	4.265864851529461E-002	9.548899758774496E+000
-7.8784633E-001	4.203412998972483E-002	9.573899758142943E+000
-7.8888547E-001	4.299806508621634E-002	9.598899757511390E+000
-7.8984481E-001	4.132389220907712E-002	9.623899756879837E+000
-7.9084480E-001	3.972647409425278E-002	9.648899756248284E+000
-7.9182965E-001	3.933963993925516E-002	9.673899755616731E+000
-7.9288304E-001	4.006063065455212E-002	9.698899754985177E+000
-7.9385531E-001	4.065937624861715E-002	9.723899754353624E+000
-7.9486108E-001	4.186026478031069E-002	9.748899753722071E+000
-7.9585594E-001	4.021739605154874E-002	9.773899753090518E+000
-7.9687333E-001	3.978651837826308E-002	9.798899752458965E+000
-7.9785979E-001	4.036046646763425E-002	9.823899751827412E+000
-7.9882818E-001	4.169992076007750E-002	9.848899751195859E+000
-7.9988748E-001	4.261113418836937E-002	9.873899750564306E+000
-8.0085510E-001	4.030198304687987E-002	9.898899749932752E+000
-8.0190933E-001	3.827870238986511E-002	9.923899749301199E+000
-8.0287647E-001	3.882065355385561E-002	9.948899748669646E+000
-8.0388665E-001	4.220076637530762E-002	9.973899748038093E+000
-8.0487174E-001	4.216262315428099E-002	9.998899747406540E+000
-8.0586964E-001	4.074234165475163E-002	1.002389974677499E+001
-8.0683213E-001	4.181532102281910E-002	1.004889974614343E+001
-8.0790114E-001	4.124908509305722E-002	1.007389974551188E+001
-8.0889440E-001	4.244570335088937E-002	1.009889974488033E+001
-8.0987442E-001	4.189599573428149E-002	1.012389974424877E+001
-8.1087440E-001	4.173550859003017E-002	1.014889974361722E+001
-8.1189078E-001	4.176551964299513E-002	1.017389974298567E+001
-8.1284362E-001	4.192861877381801E-002	1.019889974235412E+001
-8.1386191E-001	4.136396504582823E-002	1.022389974172256E+001
-8.1484610E-001	4.144775900971928E-002	1.024889974109101E+001
-8.1583720E-001	4.120128561572950E-002	1.027389974045946E+001
-8.1682950E-001	4.168114502053011E-002	1.029889973982790E+001
-8.1783742E-001	3.914198023380444E-002	1.032389973919635E+001
-8.1885380E-001	3.692799784238981E-002	1.034889973856480E+001
-8.1987816E-001	3.715195129553409E-002	1.037389973793324E+001
-8.2089627E-001	3.967972728258928E-002	1.039889973730169E+001
-8.2189131E-001	4.204865648980594E-002	1.042389973667014E+001
-8.2289380E-001	4.400214470801372E-002	1.044889973603858E+001
-8.2394481E-001	4.322104610462890E-002	1.047389973540703E+001
-8.2491267E-001	4.474020999891326E-002	1.049889973477548E+001
-8.2590735E-001	4.408004118416697E-002	1.052389973414392E+001
-8.2687372E-001	4.383361892449122E-002	1.054889973351237E+001
-8.2785392E-001	4.357322734882951E-002	1.057389973288082E+001
-8.2884371E-001	4.259427321139353E-002	1.059889973224927E+001
-8.2986826E-001	4.299775575803444E-002	1.062389973161771E+001
-8.3091301E-001	4.256262373008179E-002	1.064889973098616E+001
-8.3188736E-001	4.035568658398486E-002	1.067389973035461E+001
-8.3289570E-001	3.948541849365350E-002	1.069889972972305E+001
-8.3386910E-001	3.810069836871199E-002	1.072389972909150E+001
-8.3486867E-001	3.781207379178309E-002	1.074889972845995E+001
-8.3589518E-001	3.834958260931787E-002	1.077389972782839E+001
-8.3686858E-001	3.871472803202725E-002	1.079889972719684E+001
-8.3787525E-001	3.772874056237285E-002	1.082389972656529E+001
-8.3888888E-001	3.783328339116177E-002	1.084889972593373E+001
-8.3988661E-001	3.770282850068499E-002	1.087389972530218E+001
-8.4087199E-001	3.672657235570881E-002	1.089889972467063E+001
-8.4184903E-001	3.645575296444181E-002	1.092389972403907E+001
