Ewe/V	<I>/mA	time/s	
-4.4413197E-001	1.758690508388952E-002	2.823399928674917E+000
-4.4513670E-001	1.585236959064651E-002	2.889999926992459E+000
-4.4613150E-001	1.920899478198179E-002	2.956799925304949E+000
-4.4708416E-001	1.683964754018233E-002	3.023399923622492E+000
-4.4808599E-001	1.703477734913272E-002	3.089999921940034E+000
-4.4912609E-001	2.373151903898996E-002	3.156799920252524E+000
-4.5015934E-001	1.782282755624581E-002	3.223399918570067E+000
-4.5116681E-001	1.518269104484185E-002	3.289999916887609E+000
-4.5213422E-001	1.431723996922696E-002	3.356799915200099E+000
-4.5316535E-001	1.610551772719616E-002	3.423399913517642E+000
-4.5416152E-001	1.757215137508419E-002	3.489999911835184E+000
-4.5511934E-001	1.578897384992309E-002	3.556799910147674E+000
-4.5613882E-001	1.680067341388361E-002	3.623399908465217E+000
-4.5718539E-001	1.999512697777747E-002	3.689999906782759E+000
-4.5817193E-001	2.027660705151446E-002	3.756799905095249E+000
-4.5918500E-001	1.815372846330696E-002	3.823399903412792E+000
-4.6016699E-001	1.974349987056265E-002	3.889999901730334E+000
-4.6115404E-001	1.779158553804785E-002	3.956799900042824E+000
-4.6216160E-001	1.465065899736470E-002	4.023399898360367E+000
-4.6315196E-001	1.654697668251320E-002	4.089999896677909E+000
-4.6418244E-001	1.659183089942651E-002	4.156799894990399E+000
-4.6511459E-001	1.695561135034801E-002	4.223399893307942E+000
-4.6614370E-001	1.533859718674291E-002	4.289999891625484E+000
-4.6715164E-001	1.525099288603154E-002	4.356799889937975E+000
-4.6814308E-001	1.634237414019363E-002	4.423399888255517E+000
-4.6915883E-001	1.066624163997508E-002	4.489999886573059E+000
-4.7014332E-001	1.015580600189778E-002	4.556799884885550E+000
-4.7115305E-001	1.060652633228991E-002	4.623399883203092E+000
-4.7212210E-001	1.085362040464584E-002	4.689999881520635E+000
-4.7316819E-001	1.153249306309242E-002	4.756799879833125E+000
-4.7419727E-001	8.531125082697724E-003	4.823399878150667E+000
-4.7516018E-001	8.098045249612822E-003	4.889999876468210E+000
-4.7611371E-001	9.347627426505578E-003	4.956799874780700E+000
-4.7708055E-001	8.683002232542508E-003	5.023399873098242E+000
-4.7811884E-001	1.045692911970215E-002	5.089999871415785E+000
-4.7915834E-001	1.223770761940574E-002	5.156799869728275E+000
-4.8012194E-001	1.125802096988388E-002	5.223399868045817E+000
-4.8111224E-001	1.182359891671428E-002	5.289999866363360E+000
-4.8213235E-001	1.149155675100880E-002	5.356799864675850E+000
-4.8315546E-001	8.605324053867547E-003	5.423399862993392E+000
-4.8413244E-001	7.897403998181750E-003	5.489999861310935E+000
-4.8511162E-001	7.186466851374447E-003	5.556799859623425E+000
-4.8612294E-001	8.757495329716460E-003	5.623399857940967E+000
-4.8709357E-001	7.569442857470562E-003	5.689999856258510E+000
-4.8816389E-001	7.394942086875946E-003	5.756799854571000E+000
-4.8915142E-001	8.686421794024235E-003	5.823399852888542E+000
-4.9010509E-001	8.901087166105159E-003	5.889999851206085E+000
-4.9118394E-001	7.960937787512182E-003	5.956799849518575E+000
-4.9211839E-001	7.743446511189626E-003	6.023399847836117E+000
-4.9309459E-001	9.166425640104697E-003	6.089999846153660E+000
-4.9415401E-001	1.021428047657685E-002	6.156799844466150E+000
-4.9515092E-001	1.100170566235312E-002	6.223399842783692E+000
-4.9609709E-001	1.049406347891052E-002	6.289999841101235E+000
-4.9715453E-001	8.700691256500970E-003	6.356799839413725E+000
-4.9816033E-001	9.433742353613300E-003	6.423399837731267E+000
-4.9913228E-001	1.134747045918411E-002	6.489999836048810E+000
-5.0009608E-001	1.071038464945402E-002	6.556799834361300E+000
-5.0113893E-001	1.000891094247802E-002	6.623399832678842E+000
-5.0211817E-001	8.000415014228629E-003	6.689999830996385E+000
-5.0316793E-001	7.958699094023726E-003	6.756799829308875E+000
-5.0415868E-001	6.518891234240196E-003	6.823399827626417E+000
-5.0513011E-001	5.378108951922249E-003	6.889999825943960E+000
-5.0614649E-001	5.466614824322549E-003	6.956799824256450E+000
-5.0712460E-001	5.770602721384803E-003	7.023399822573992E+000
-5.0814837E-001	5.938194459295679E-003	7.089999820891535E+000
-5.0917560E-001	6.136954714907609E-003	7.156799819204025E+000
-5.1012552E-001	6.223298324010668E-003	7.223399817521567E+000
-5.1115847E-001	6.893777824977125E-003	7.289999815839110E+000
-5.1219350E-001	6.976323834941150E-003	7.356799814151600E+000
-5.1314586E-001	6.702403608503001E-003	7.423399812469142E+000
-5.1417339E-001	6.942672416306417E-003	7.489999810786685E+000
-5.1516682E-001	7.209800302251310E-003	7.556799809099175E+000
-5.1619262E-001	6.956435189885986E-003	7.623399807416718E+000
-5.1717305E-001	6.215187675578132E-003	7.689999805734260E+000
-5.1817083E-001	7.542762495417566E-003	7.756799804046750E+000
-5.1918727E-001	7.588846953109227E-003	7.823399802364293E+000
-5.2021086E-001	8.901988232197851E-003	7.889999800681835E+000
-5.2117389E-001	8.177747500266563E-003	7.956799798994325E+000
-5.2211559E-001	6.845987933104654E-003	8.023399797311868E+000
-5.2316511E-001	7.070478857155338E-003	8.089999795629410E+000
-5.2415550E-001	5.888025976250127E-003	8.156799793941900E+000
-5.2516985E-001	7.396364580156811E-003	8.223399792259443E+000
-5.2619725E-001	6.064172778492576E-003	8.289999790576985E+000
-5.2714163E-001	5.569687655821040E-003	8.356799788889475E+000
-5.2818316E-001	6.016289791484310E-003	8.423399787207018E+000
-5.2914745E-001	7.624046535943924E-003	8.489999785524560E+000
-5.3017724E-001	5.217346796279724E-003	8.556799783837050E+000
-5.3116703E-001	5.036126770690874E-003	8.623399782154593E+000
-5.3217596E-001	5.726712452120489E-003	8.689999780472135E+000
-5.3317714E-001	6.764842058613538E-003	8.756799778784625E+000
-5.3416479E-001	5.556163546648091E-003	8.823399777102168E+000
-5.3540277E-001	4.520511569327271E-003	8.903399775081198E+000
-5.3665107E-001	4.503183694183718E-003	8.983399773060228E+000
-5.3756219E-001	4.086428819821717E-003	9.049999771377770E+000
-5.3870344E-001	4.750543242882800E-003	9.116799769690260E+000
-5.3957748E-001	4.585490574151187E-003	9.183399768007803E+000
-5.4060900E-001	5.082518332181332E-003	9.249999766325345E+000
-5.4160136E-001	5.891912311273367E-003	9.316799764637835E+000
-5.4269743E-001	4.028125647672302E-003	9.383399762955378E+000
-5.4354846E-001	3.854111466786755E-003	9.449999761272920E+000
-5.4442275E-001	4.076718291414407E-003	9.516799759585410E+000
-5.4555774E-001	3.716493146405583E-003	9.583399757902953E+000
-5.4656494E-001	3.822758248952937E-003	9.649999756220495E+000
-5.4759675E-001	4.044754418262572E-003	9.716799754532985E+000
-5.4851311E-001	4.429336705818042E-003	9.783399752850528E+000
-5.4956746E-001	4.076873496797979E-003	9.849999751168070E+000
-5.5060792E-001	4.434759200370279E-003	9.916799749480560E+000
-5.5151385E-001	4.230418466746294E-003	9.983399747798103E+000
-5.5261123E-001	4.702015908133406E-003	1.004999974611565E+001
-5.5352974E-001	5.302678391519454E-003	1.011679974442814E+001
-5.5453438E-001	5.145008264211645E-003	1.018339974274568E+001
-5.5560189E-001	4.696030248810802E-003	1.024999974106322E+001
-5.5654079E-001	5.445753405005901E-003	1.031679973937571E+001
-5.5749172E-001	6.032283218231099E-003	1.038339973769325E+001
-5.5856663E-001	4.900660776135424E-003	1.044999973601080E+001
-5.5947411E-001	4.329596418943288E-003	1.051679973432329E+001
-5.6057972E-001	3.880365177239727E-003	1.058339973264083E+001
-5.6184298E-001	4.324785452112992E-003	1.066669973053649E+001
-5.6307465E-001	3.310238022108132E-003	1.074999972843216E+001
-5.6408155E-001	6.598584405831116E-003	1.083009972640866E+001
-5.6549859E-001	7.762413522532215E-003	1.090999972439022E+001
-5.6645632E-001	2.820974551987279E-003	1.097679972270271E+001
-5.6738847E-001	3.024121357834801E-003	1.104339972102025E+001
-5.6847394E-001	3.005549344034450E-003	1.110999971933779E+001
-5.6943780E-001	3.045452794277821E-003	1.117679971765028E+001
-5.7039690E-001	4.020435836624967E-003	1.124339971596783E+001
-5.7145345E-001	4.037752263834318E-003	1.130999971428537E+001
-5.7247043E-001	2.939364225020141E-003	1.137679971259786E+001
-5.7345742E-001	2.945280773249868E-003	1.144339971091540E+001
-5.7443649E-001	2.452858269939230E-003	1.150999970923294E+001
-5.7547528E-001	2.601643392684073E-003	1.157679970754543E+001
-5.7645667E-001	2.343034022278687E-003	1.164339970586298E+001
-5.7741117E-001	2.408089769383413E-003	1.170999970418052E+001
-5.7855725E-001	3.009452471535545E-003	1.177679970249301E+001
-5.7942426E-001	3.357523423028225E-003	1.184339970081055E+001
-5.8045810E-001	2.920807572023196E-003	1.190999969912809E+001
-5.8143055E-001	2.205461088828201E-003	1.197679969744058E+001
-5.8242416E-001	2.437414033724328E-003	1.204339969575813E+001
-5.8340752E-001	3.032875770692122E-003	1.210999969407567E+001
-5.8446491E-001	3.213643031434482E-003	1.217679969238816E+001
-5.8540094E-001	2.200059939174992E-003	1.224339969070570E+001
-5.8644378E-001	1.425078734916017E-003	1.230999968902324E+001
-5.8742732E-001	1.640049103247568E-003	1.237679968733573E+001
-5.8844954E-001	1.452474415097518E-003	1.244339968565328E+001
-5.8945006E-001	1.387288998233564E-003	1.250999968397082E+001
-5.9052634E-001	1.218747811053973E-003	1.257679968228331E+001
-5.9146333E-001	1.448328391886442E-003	1.264339968060085E+001
-5.9242308E-001	1.019906499745151E-003	1.270999967891839E+001
-5.9342265E-001	1.257190993053429E-003	1.277679967723088E+001
-5.9441268E-001	2.695585574515899E-003	1.284339967554843E+001
-5.9537286E-001	1.860442070582762E-003	1.290999967386597E+001
-5.9644544E-001	1.954447920170247E-003	1.297679967217846E+001
-5.9742278E-001	1.957698751063880E-003	1.304339967049600E+001
-5.9840310E-001	1.651526441298468E-003	1.310999966881354E+001
-5.9947282E-001	1.141337612138915E-003	1.317679966712603E+001
-6.0046220E-001	4.558481363991220E-004	1.324339966544358E+001
-6.0142243E-001	7.141054012285483E-004	1.330999966376112E+001
-6.0238713E-001	2.744718694528849E-003	1.337679966207361E+001
-6.0349065E-001	2.088012457599105E-003	1.344339966039115E+001
-6.0442615E-001	2.374831960213319E-003	1.350999965870869E+001
-6.0534585E-001	1.438633323646799E-003	1.357679965702118E+001
-6.0646796E-001	1.320320321871498E-003	1.364339965533873E+001
-6.0757041E-001	5.186145823968813E-004	1.370999965365627E+001
-6.0847092E-001	5.370156709920386E-004	1.377679965196876E+001
-6.0944057E-001	8.181006331556004E-004	1.384339965028630E+001
-6.1047029E-001	1.437284478507696E-003	1.390999964860384E+001
-6.1144316E-001	1.666775662595004E-003	1.397679964691633E+001
-6.1238652E-001	1.878732871725020E-003	1.404339964523388E+001
-6.1346912E-001	2.020603299954304E-003	1.411009964354889E+001
-6.1442763E-001	2.581558503013240E-003	1.417679964186391E+001
-6.1539292E-001	1.408158909262052E-003	1.424339964018145E+001
-6.1639190E-001	7.221296919516281E-004	1.431009963849647E+001
-6.1743391E-001	7.371413129617314E-004	1.437679963681148E+001
-6.1842728E-001	7.415676118681640E-004	1.444339963512903E+001
-6.1949134E-001	5.090585389602173E-004	1.451009963344404E+001
-6.2042272E-001	7.534108757061096E-004	1.457679963175906E+001
-6.2147790E-001	9.371260935475585E-004	1.464339963007660E+001
-6.2244153E-001	1.151342568429366E-003	1.471019962838909E+001
-6.2347174E-001	2.882326358703820E-004	1.477679962670663E+001
-6.2441707E-001	-6.794753263827330E-004	1.484339962502418E+001
-6.2549162E-001	3.351558141059744E-004	1.491019962333667E+001
-6.2642568E-001	1.637712672791343E-003	1.497679962165421E+001
-6.2744248E-001	1.093525434326844E-003	1.504339961997175E+001
-6.2847084E-001	-2.763732225015232E-004	1.511019961828424E+001
-6.2943274E-001	-1.800267085629700E-004	1.517679961660178E+001
-6.3045013E-001	7.094512278897429E-005	1.524339961491933E+001
-6.3146853E-001	-1.270029897816352E-004	1.531019961323182E+001
-6.3245142E-001	-1.585188751444336E-004	1.537679961154936E+001
-6.3345659E-001	2.688870914613207E-004	1.544339960986690E+001
-6.3441092E-001	-5.769686850896384E-005	1.551019960817939E+001
-6.3543451E-001	7.333662591913585E-004	1.557679960649693E+001
-6.3636404E-001	7.704112902568155E-004	1.564339960481448E+001
-6.3744527E-001	6.727842509771341E-004	1.571019960312697E+001
-6.3844180E-001	6.969334792853310E-004	1.577679960144451E+001
-6.3943362E-001	5.658122075573018E-004	1.584339959976205E+001
-6.4040750E-001	6.359928023240129E-004	1.591019959807454E+001
-6.4139497E-001	1.533351491560427E-004	1.597679959639208E+001
-6.4238608E-001	-6.444315133581745E-004	1.604339959470963E+001
-6.4344937E-001	-8.457654457595040E-004	1.611019959302212E+001
-6.4446682E-001	-5.802344643947707E-004	1.617679959133966E+001
-6.4544255E-001	-6.705311626400284E-004	1.624339958965720E+001
-6.4647543E-001	-2.415712820629355E-004	1.631019958796969E+001
-6.4746737E-001	1.251474039228564E-004	1.637679958628723E+001
-6.4846843E-001	4.703566931260304E-004	1.644339958460478E+001
-6.4942366E-001	-2.312506778650924E-005	1.651019958291727E+001
-6.5040743E-001	-4.035660117615819E-005	1.657679958123481E+001
-6.5141976E-001	-5.369402843427460E-004	1.664339957955235E+001
-6.5240908E-001	-2.587732567465714E-004	1.671019957786484E+001
-6.5343714E-001	-9.894115871010708E-005	1.677679957618238E+001
-6.5442038E-001	-7.648403988318717E-005	1.684339957449993E+001
-6.5545237E-001	-3.012646881332169E-004	1.691019957281242E+001
-6.5644205E-001	-1.158948876172650E-004	1.697679957112996E+001
-6.5749109E-001	-4.440424647783191E-005	1.704339956944750E+001
-6.5842867E-001	2.801984341826965E-004	1.711019956775999E+001
-6.5943152E-001	-4.528116752035728E-005	1.717679956607753E+001
-6.6044122E-001	3.609332332653072E-004	1.724339956439508E+001
-6.6140503E-001	2.733315939443654E-004	1.731019956270757E+001
-6.6245252E-001	3.583552518858649E-004	1.737679956102511E+001
-6.6335881E-001	8.775333918711278E-004	1.744339955934265E+001
-6.6438329E-001	8.856855932551696E-004	1.751019955765514E+001
-6.6541719E-001	3.793807518154427E-004	1.757679955597268E+001
-6.6639912E-001	-1.739229569401473E-004	1.764339955429023E+001
-6.6745031E-001	-2.744175509913783E-004	1.771019955260272E+001
-6.6844863E-001	-3.194164188133073E-004	1.777679955092026E+001
-6.6938609E-001	-2.477488003293999E-004	1.784339954923780E+001
-6.7047125E-001	-4.749211290907621E-004	1.791019954755029E+001
-6.7144108E-001	2.573883576844922E-004	1.797679954586783E+001
-6.7245740E-001	-4.505233512876999E-004	1.804339954418538E+001
-6.7340904E-001	3.036194827389119E-004	1.811019954249787E+001
-6.7442894E-001	-4.209202727806964E-004	1.817679954081541E+001
-6.7538851E-001	-7.693005585746962E-004	1.824339953913295E+001
-6.7639929E-001	1.022334120683783E-004	1.831019953744544E+001
-6.7746514E-001	8.116037565709545E-004	1.837679953576298E+001
-6.7838293E-001	-1.609417096007707E-003	1.844339953408053E+001
-6.7946512E-001	-1.657724058003454E-003	1.851019953239302E+001
-6.8042201E-001	-1.621680378337660E-003	1.857679953071056E+001
-6.8142098E-001	-1.441320737197679E-003	1.864339952902810E+001
-6.8243659E-001	-1.243229362538054E-003	1.871019952734059E+001
-6.8344319E-001	-1.285110933530826E-003	1.877679952565813E+001
-6.8442953E-001	-1.333143816485893E-003	1.884339952397568E+001
-6.8541992E-001	-1.120413260752823E-003	1.891019952228817E+001
-6.8634862E-001	-9.278990488647831E-004	1.897679952060571E+001
-6.8742901E-001	-1.031778745239302E-003	1.904339951892325E+001
-6.8840069E-001	-4.157202358654405E-004	1.911019951723574E+001
-6.8939900E-001	-5.668479048064985E-004	1.917679951555328E+001
-6.9044209E-001	-7.477427770310697E-004	1.924339951387083E+001
-6.9138539E-001	-1.804981564359936E-005	1.931019951218332E+001
-6.9246477E-001	-9.019303117253786E-004	1.937679951050086E+001
-6.9346982E-001	-7.185477779289512E-004	1.944339950881840E+001
-6.9450200E-001	-1.614870555744094E-003	1.951019950713089E+001
-6.9542181E-001	-1.788192951234134E-003	1.957679950544843E+001
-6.9649315E-001	-1.719959385526292E-003	1.964339950376598E+001
-6.9745314E-001	-1.680317222567014E-003	1.971019950207847E+001
-6.9844192E-001	-1.608275135544067E-003	1.977679950039601E+001
-6.9939202E-001	-1.873892125345880E-003	1.984339949871355E+001
-7.0037127E-001	-2.013444406052872E-003	1.991019949702604E+001
-7.0143300E-001	-2.039513876107409E-003	1.997679949534358E+001
-7.0243579E-001	-2.003367951900363E-003	2.004339949366113E+001
-7.0341766E-001	-1.925950832441688E-003	2.011019949197362E+001
-7.0446563E-001	-1.788164607023643E-003	2.017679949029116E+001
-7.0543325E-001	-1.907622937466723E-003	2.024339948860870E+001
-7.0645976E-001	-1.874152954382327E-003	2.031019948692119E+001
-7.0743036E-001	-2.133000531456680E-003	2.037679948523873E+001
-7.0844322E-001	-2.119756938266743E-003	2.044339948355628E+001
-7.0941824E-001	-2.384903121489380E-003	2.051019948186877E+001
-7.1040052E-001	-1.889942509412369E-003	2.057679948018631E+001
-7.1142733E-001	-2.052135101447323E-003	2.064339947850385E+001
-7.1243155E-001	-2.200769887625506E-003	2.071019947681634E+001
-7.1344543E-001	-1.155889317966886E-003	2.077679947513388E+001
-7.1439004E-001	-7.600314825573599E-004	2.084339947345143E+001
-7.1539950E-001	-6.962256205720312E-004	2.091019947176392E+001
-7.1644974E-001	-7.139248753366501E-004	2.097679947008146E+001
-7.1747428E-001	-7.203747160996980E-004	2.104339946839900E+001
-7.1843743E-001	-1.172622267491957E-003	2.111019946671149E+001
-7.1945071E-001	-2.093497042765471E-003	2.117679946502903E+001
-7.2047746E-001	-2.407111107838561E-003	2.124339946334658E+001
-7.2145200E-001	-2.414277557250256E-003	2.131019946165907E+001
-7.2241616E-001	-1.889277434560889E-003	2.137679945997661E+001
-7.2346956E-001	-2.090357579028368E-003	2.144339945829415E+001
-7.2449827E-001	-2.099541580573717E-003	2.151019945660664E+001
-7.2546387E-001	-1.425554789996161E-003	2.157679945492418E+001
-7.2645456E-001	-2.469532518633639E-003	2.164339945324173E+001
-7.2744417E-001	-2.329431175808971E-003	2.171019945155422E+001
-7.2846258E-001	-2.366416053335006E-003	2.177679944987176E+001
-7.2947443E-001	-2.363139404714130E-003	2.184339944818930E+001
-7.3043972E-001	-2.168395369381855E-003	2.191019944650179E+001
-7.3147297E-001	-2.354317048141402E-003	2.197679944481933E+001
-7.3242331E-001	-2.318467919862554E-003	2.204339944313688E+001
-7.3345524E-001	-2.320913604468351E-003	2.211019944144937E+001
-7.3446310E-001	-2.389751067447841E-003	2.217679943976691E+001
-7.3545676E-001	-2.319529009901625E-003	2.224339943808445E+001
-7.3645931E-001	-2.165496226032210E-003	2.231019943639694E+001
-7.3746192E-001	-1.913635063051247E-003	2.237679943471449E+001
-7.3845029E-001	-1.368560534914406E-003	2.244339943303203E+001
-7.3946768E-001	-1.159195784380109E-003	2.251019943134452E+001
-7.4044245E-001	-1.838214002253188E-003	2.257679942966206E+001
-7.4143088E-001	-1.954395349754365E-003	2.264339942797960E+001
-7.4244183E-001	-2.076099316204907E-003	2.271019942629209E+001
-7.4347508E-001	-1.952790918480524E-003	2.277679942460964E+001
-7.4447006E-001	-1.802878209050059E-003	2.284339942292718E+001
-7.4547011E-001	-1.894654628398287E-003	2.291019942123967E+001
-7.4643016E-001	-1.580548135434050E-003	2.297679941955721E+001
-7.4747753E-001	-1.419605932722904E-003	2.304339941787475E+001
-7.4846846E-001	-1.160975259434444E-003	2.311019941618724E+001
-7.4943829E-001	-1.783009898033785E-003	2.317679941450479E+001
-7.5048971E-001	-2.144529290231088E-003	2.324339941282233E+001
-7.5144088E-001	-1.984830992316316E-003	2.331019941113482E+001
-7.5244254E-001	-2.123932003456758E-003	2.337679940945236E+001
-7.5347316E-001	-1.977143304664454E-003	2.344339940776990E+001
-7.5443631E-001	-1.888667526418079E-003	2.351019940608239E+001
-7.5544214E-001	-1.997108607002678E-003	2.357679940439994E+001
-7.5647211E-001	-1.890159993768858E-003	2.364339940271748E+001
-7.5746053E-001	-1.657871511451959E-003	2.371019940102997E+001
-7.5842696E-001	-1.514185293690025E-003	2.377679939934751E+001
-7.5938821E-001	-1.429393605210532E-003	2.384339939766505E+001
-7.6046884E-001	-1.342650501918279E-003	2.391019939597754E+001
-7.6143438E-001	-1.183486844946402E-003	2.397679939429509E+001
-7.6243776E-001	-1.092941853707491E-004	2.404339939261263E+001
-7.6342732E-001	-4.632393270599629E-004	2.411019939092512E+001
-7.6444590E-001	-2.765600798676493E-004	2.417679938924266E+001
-7.6541227E-001	9.846527839249043E-005	2.424339938756020E+001
-7.6645124E-001	-9.252307359219116E-004	2.431019938587269E+001
-7.6741457E-001	-5.597656895575086E-004	2.437679938419024E+001
-7.6842993E-001	-4.914910629127594E-004	2.444339938250778E+001
-7.6945764E-001	-6.230882622727061E-004	2.451019938082027E+001
-7.7040386E-001	-1.990189977702408E-003	2.457679937913781E+001
-7.7145505E-001	-3.078549114327270E-003	2.464339937745535E+001
-7.7243453E-001	-3.026132488143329E-003	2.471019937576784E+001
-7.7341503E-001	-2.783364479010002E-003	2.477679937408539E+001
-7.7441990E-001	-2.718743446537570E-003	2.484339937240293E+001
-7.7542943E-001	-2.815636576714861E-003	2.491019937071542E+001
-7.7647114E-001	-3.084609832372985E-003	2.497679936903296E+001
-7.7741736E-001	-2.514855270738369E-003	2.504339936735050E+001
-7.7840036E-001	-2.970917847385003E-003	2.511019936566299E+001
-7.7943057E-001	-3.090203528120710E-003	2.517679936398054E+001
-7.8040832E-001	-3.090889686828427E-003	2.524339936229808E+001
-7.8141308E-001	-3.337912916563334E-003	2.531019936061057E+001
-7.8241754E-001	-3.221226055965427E-003	2.537679935892811E+001
-7.8345716E-001	-3.601730805081279E-003	2.544339935724565E+001
-7.8440410E-001	-3.578009635829799E-003	2.551019935555814E+001
-7.8547162E-001	-3.608742687898552E-003	2.557679935387569E+001
-7.8644216E-001	-2.791072522521455E-003	2.564339935219323E+001
-7.8745157E-001	-3.464930125510177E-003	2.571019935050572E+001
-7.8840953E-001	-3.575481074561446E-003	2.577679934882326E+001
-7.8941762E-001	-3.454705234634096E-003	2.584339934714080E+001
-7.9045975E-001	-2.772194411388471E-003	2.591019934545329E+001
-7.9142416E-001	-2.946060806348492E-003	2.597679934377084E+001
-7.9238671E-001	-3.330672149988424E-003	2.604339934208838E+001
-7.9341602E-001	-3.490117208580779E-003	2.611019934040087E+001
-7.9443026E-001	-3.411560622999771E-003	2.617679933871841E+001
-7.9545748E-001	-3.017910195279992E-003	2.624339933703595E+001
-7.9647440E-001	-3.457789080656604E-003	2.631019933534844E+001
-7.9739720E-001	-3.394318201471284E-003	2.637679933366599E+001
-7.9844511E-001	-4.086679472432811E-003	2.644339933198353E+001
-7.9945445E-001	-4.158875771203829E-003	2.651019933029602E+001
-8.0041385E-001	-4.192034725166007E-003	2.657679932861356E+001
-8.0140764E-001	-4.120225976382470E-003	2.664339932693110E+001
-8.0245960E-001	-4.137756135287579E-003	2.671019932524359E+001
-8.0339944E-001	-4.094898724362393E-003	2.677679932356114E+001
-8.0441940E-001	-4.112653514785618E-003	2.684349932187615E+001
-8.0541456E-001	-4.020093913668289E-003	2.691019932019117E+001
-8.0641776E-001	-4.218699529036044E-003	2.697679931850871E+001
-8.0745512E-001	-4.270624565186038E-003	2.704359931682120E+001
-8.0841476E-001	-4.177900535099009E-003	2.711019931513874E+001
-8.0943793E-001	-3.882390848619459E-003	2.717679931345629E+001
-8.1043637E-001	-4.183751413591230E-003	2.724359931176878E+001
-8.1142741E-001	-4.258674051439700E-003	2.731019931008632E+001
-8.1241292E-001	-4.148887603226417E-003	2.737679930840386E+001
-8.1339806E-001	-4.186959834090266E-003	2.744359930671635E+001
-8.1443763E-001	-4.367321576028871E-003	2.751019930503389E+001
-8.1539780E-001	-4.354473326116132E-003	2.757679930335144E+001
-8.1638509E-001	-4.208372638857011E-003	2.764359930166393E+001
-8.1740260E-001	-4.209198884653972E-003	2.771019929998147E+001
-8.1842715E-001	-4.292862228980732E-003	2.777679929829901E+001
-8.1943995E-001	-4.389223299852668E-003	2.784359929661150E+001
-8.2045466E-001	-4.426355372184720E-003	2.791019929492904E+001
-8.2144856E-001	-4.421803788441772E-003	2.797679929324659E+001
-8.2252020E-001	-3.754887384941438E-003	2.804359929155908E+001
-8.2347602E-001	-3.258960073262818E-003	2.811019928987662E+001
-8.2444233E-001	-2.642716165389775E-003	2.817679928819416E+001
-8.2549864E-001	-2.936429530634666E-003	2.824359928650665E+001
-8.2642913E-001	-2.864652166690046E-003	2.831019928482419E+001
-8.2744020E-001	-3.472385101721404E-003	2.837679928314174E+001
-8.2845730E-001	-3.829255358224128E-003	2.844359928145423E+001
-8.2944500E-001	-3.796941594013255E-003	2.851019927977177E+001
-8.3049202E-001	-3.924247782739332E-003	2.857679927808931E+001
-8.3141363E-001	-4.682239584322871E-003	2.864359927640180E+001
-8.3243823E-001	-4.633525613879141E-003	2.871019927471934E+001
