Ewe/V	<I>/mA	time/s	
-5.0404525E-001	2.806008178523961E-002	1.026504974068303E+002
-5.0499350E-001	2.439812785037898E-002	1.036504973815681E+002
-5.0605321E-001	2.002724786450052E-002	1.046504973563060E+002
-5.0701731E-001	2.522399200822839E-002	1.056504973310439E+002
-5.0800288E-001	2.963555190529199E-002	1.066505973057792E+002
-5.0904542E-001	2.352246916973311E-002	1.076504972805196E+002
-5.1006067E-001	2.440474452268004E-002	1.086505972552550E+002
-5.1104814E-001	3.078129770199323E-002	1.096505972299929E+002
-5.1211846E-001	2.417171730388529E-002	1.106505972047307E+002
-5.1311874E-001	2.503014263472136E-002	1.116505971794686E+002
-5.1409781E-001	2.572592665158319E-002	1.126505971542065E+002
-5.1504707E-001	2.108391768665588E-002	1.136505971289444E+002
-5.1609194E-001	2.190274480260263E-002	1.146505971036822E+002
-5.1710176E-001	1.516198270787132E-002	1.156505970784201E+002
-5.1817310E-001	2.042743226270979E-002	1.166505970531580E+002
-5.1909274E-001	1.550650730156009E-002	1.176505970278959E+002
-5.2005482E-001	1.572587549173604E-002	1.186505970026337E+002
-5.2104872E-001	1.367525803725225E-002	1.196505969773716E+002
-5.2212435E-001	1.206654223275994E-002	1.206505969521095E+002
-5.2306312E-001	1.692875632104021E-002	1.216505969268474E+002
-5.2408344E-001	1.306764866794356E-002	1.226505969015852E+002
-5.2507418E-001	1.319887513059595E-002	1.236505968763231E+002
-5.2604157E-001	1.800855178912097E-002	1.246505968510610E+002
-5.2709907E-001	1.711741864811331E-002	1.256505968257989E+002
-5.2808774E-001	1.875418840688500E-002	1.266505968005367E+002
-5.2907103E-001	1.380833361448705E-002	1.276505967752746E+002
-5.3009254E-001	1.819435890050444E-002	1.286505967500125E+002
-5.3112561E-001	1.641257276608109E-002	1.296505967247504E+002
-5.3209299E-001	2.039351793453220E-002	1.306505966994882E+002
-5.3304231E-001	1.813037084701891E-002	1.316505966742261E+002
-5.3404158E-001	1.882251610450408E-002	1.326505966489640E+002
-5.3508532E-001	2.433376025578073E-002	1.336505966237019E+002
-5.3605270E-001	2.338313060637687E-002	1.346505965984397E+002
-5.3708589E-001	2.614116229387864E-002	1.356505965731776E+002
-5.3812855E-001	2.901730433420180E-002	1.366505965479155E+002
-5.3911501E-001	1.863736993987586E-002	1.376505965226534E+002
-5.4011315E-001	2.499482598743219E-002	1.386505964973912E+002
-5.4107744E-001	1.851527398022793E-002	1.396506964721266E+002
-5.4211050E-001	2.471606122970887E-002	1.406506964468645E+002
-5.4311401E-001	2.023549365675079E-002	1.416506964216023E+002
-5.4411536E-001	1.512292265160636E-002	1.426507963963377E+002
-5.4510492E-001	1.565097599368506E-002	1.436506963710781E+002
-5.4607236E-001	2.591677592647143E-002	1.446507963458134E+002
-5.4707891E-001	3.370950758404147E-002	1.456506963205538E+002
-5.4809946E-001	2.251577972514673E-002	1.466507962952892E+002
-5.4913366E-001	1.850049130089526E-002	1.476507962700271E+002
-5.5008399E-001	1.443005667175282E-002	1.486507962447649E+002
-5.5107266E-001	1.296721907130569E-002	1.496507962195028E+002
-5.5210263E-001	1.271606482555426E-002	1.506507961942407E+002
-5.5307740E-001	1.280568397488815E-002	1.516507961689786E+002
-5.5407554E-001	1.265277111034685E-002	1.526507961437164E+002
-5.5504614E-001	1.387075005240063E-002	1.536507961184543E+002
-5.5611855E-001	1.494066554941625E-002	1.546507960931922E+002
-5.5710286E-001	1.621059934425362E-002	1.556507960679301E+002
-5.5807662E-001	1.693971492416602E-002	1.566507960426679E+002
-5.5906421E-001	1.945443991922832E-002	1.576507960174058E+002
-5.6003046E-001	1.551346786892466E-002	1.586507959921437E+002
-5.6102020E-001	1.645191347661620E-002	1.596507959668816E+002
-5.6208193E-001	1.816084871188295E-002	1.606507959416194E+002
-5.6304401E-001	1.965791251471322E-002	1.616507959163573E+002
-5.6401777E-001	2.196352921915858E-002	1.626507958910952E+002
-5.6506360E-001	2.359807397650748E-002	1.636507958658331E+002
-5.6602681E-001	2.109312251056865E-002	1.646507958405709E+002
-5.6708223E-001	1.798090429906773E-002	1.656507958153088E+002
-5.6806231E-001	2.275197832591230E-002	1.666507957900467E+002
-5.6905830E-001	2.258051681074208E-002	1.676507957647846E+002
-5.7008088E-001	2.405634344838452E-002	1.686507957395224E+002
-5.7104510E-001	2.939759682122550E-002	1.696507957142603E+002
-5.7204431E-001	2.606955788749504E-002	1.706507956889982E+002
-5.7304984E-001	2.547092556588546E-002	1.716507956637361E+002
-5.7403213E-001	2.241026532692059E-002	1.726507956384739E+002
-5.7506096E-001	2.601561788085138E-002	1.736507956132118E+002
-5.7604009E-001	2.339699996060302E-002	1.746507955879497E+002
-5.7703400E-001	2.081871053558781E-002	1.756508955626850E+002
-5.7806814E-001	1.719664774826273E-002	1.766507955374254E+002
-5.7904196E-001	1.943298688585060E-002	1.776508955121608E+002
-5.8005381E-001	2.044542701548362E-002	1.786508954868987E+002
-5.8108383E-001	1.423665719527548E-002	1.796508954616365E+002
-5.8208209E-001	1.433864138683677E-002	1.806509954363719E+002
-5.8305568E-001	1.515285821591078E-002	1.816508954111123E+002
-5.8402205E-001	1.955720831266450E-002	1.826509953858476E+002
-5.8506042E-001	1.769809799429899E-002	1.836508953605880E+002
-5.8608407E-001	1.680919736131714E-002	1.846509953353234E+002
-5.8704728E-001	1.613256325502659E-002	1.856509953100613E+002
-5.8805072E-001	1.712162987383511E-002	1.866509952847991E+002
-5.8906263E-001	1.236512437599957E-002	1.876509952595370E+002
-5.9009367E-001	1.149748099499477E-002	1.886509952342749E+002
-5.9113526E-001	1.041079311814890E-002	1.896509952090128E+002
-5.9207827E-001	1.091859777678686E-002	1.906509951837506E+002
-5.9304041E-001	1.089066845349908E-002	1.916509951584885E+002
-5.9405446E-001	1.169817563820014E-002	1.926509951332264E+002
-5.9504730E-001	1.537007941625058E-002	1.936509951079643E+002
-5.9604329E-001	1.322676181408383E-002	1.946509950827021E+002
-5.9703612E-001	1.338499051536191E-002	1.956509950574400E+002
-5.9803742E-001	1.237919286031833E-002	1.966509950321779E+002
-5.9906954E-001	1.365540879464799E-002	1.976509950069158E+002
-6.0001355E-001	1.277400152463740E-002	1.986509949816536E+002
-6.0105729E-001	1.513852782872460E-002	1.996509949563915E+002
-6.0201520E-001	1.436293856662627E-002	2.006509949311294E+002
-6.0310447E-001	1.035933326414487E-002	2.016509949058673E+002
-6.0404432E-001	9.321357164956280E-003	2.026509948806051E+002
-6.0505313E-001	1.066396382672854E-002	2.036509948553430E+002
-6.0606611E-001	1.123142660061871E-002	2.046509948300809E+002
-6.0705894E-001	1.298994331932113E-002	2.056509948048188E+002
-6.0806876E-001	6.425650502698055E-003	2.066509947795566E+002
-6.0905945E-001	6.595218582658562E-003	2.076509947542945E+002
-6.1007035E-001	8.462566829540857E-003	2.086509947290324E+002
-6.1107486E-001	6.742350622732707E-003	2.096509947037703E+002
-6.1203587E-001	1.068290168167430E-002	2.106509946785081E+002
-6.1310297E-001	8.014370515358249E-003	2.116509946532460E+002
-6.1407036E-001	7.334545928420103E-003	2.126509946279839E+002
-6.1505789E-001	8.937770110390403E-003	2.136509946027218E+002
-6.1609209E-001	7.164491566439529E-003	2.146509945774596E+002
-6.1706799E-001	8.090176789199335E-003	2.156509945521975E+002
-6.1804491E-001	1.050897282521229E-002	2.166509945269354E+002
-6.1906952E-001	1.240216278886542E-002	2.176509945016733E+002
-6.2007946E-001	1.080659913747789E-002	2.186510944764086E+002
-6.2106156E-001	1.519254981892199E-002	2.196509944511490E+002
-6.2202364E-001	1.352467686881768E-002	2.206510944258844E+002
-6.2306219E-001	1.454967960947229E-002	2.216510944006222E+002
-6.2403697E-001	1.945073683822446E-002	2.226510943753601E+002
-6.2504244E-001	2.102064456317532E-002	2.236510943500980E+002
-6.2609273E-001	2.003192807163645E-002	2.246511943248333E+002
-6.2703460E-001	1.886696823073608E-002	2.256511942995712E+002
-6.2805611E-001	1.367841717466223E-002	2.266511942743091E+002
-6.2904996E-001	1.540527670402767E-002	2.276511942490470E+002
-6.3010007E-001	1.257612029622887E-002	2.286511942237848E+002
-6.3103360E-001	1.196070629829066E-002	2.296511941985227E+002
-6.3203275E-001	1.211351741043812E-002	2.306511941732606E+002
-6.3305211E-001	1.115648171782165E-002	2.316511941479985E+002
-6.3408732E-001	1.247263639624657E-002	2.326511941227363E+002
-6.3505262E-001	1.266807992194580E-002	2.336511940974742E+002
-6.3604230E-001	1.007822994225888E-002	2.346511940722121E+002
-6.3703519E-001	7.424171716492234E-003	2.356511940469500E+002
-6.3807571E-001	8.046835456986867E-003	2.366511940216878E+002
-6.3899106E-001	1.008678627272530E-002	2.376511939964257E+002
-6.4007097E-001	1.049561267759921E-002	2.386511939711636E+002
-6.4099163E-001	4.160883430838716E-003	2.396511939459015E+002
-6.4202911E-001	4.145725080588622E-003	2.406511939206393E+002
-6.4301342E-001	5.688855009615201E-003	2.416511938953772E+002
-6.4401048E-001	5.845292102726697E-003	2.426511938701151E+002
-6.4508814E-001	5.206386654841182E-003	2.436511938448530E+002
-6.4612979E-001	7.051459768513166E-003	2.446511938195908E+002
-6.4709932E-001	9.397463334079315E-003	2.456511937943287E+002
-6.4806670E-001	7.801638181980666E-003	2.466511937690666E+002
-6.4910096E-001	5.077691904218459E-003	2.476511937438045E+002
-6.5008104E-001	7.028190686713634E-003	2.486511937185423E+002
-6.5105903E-001	8.585265063937614E-003	2.496511936932802E+002
-6.5203178E-001	9.557785699144006E-003	2.506511936680181E+002
-6.5308827E-001	6.273991878065722E-003	2.517011936414929E+002
-6.5413195E-001	6.459819149496719E-003	2.527511936149676E+002
-6.5509397E-001	7.141558061805206E-003	2.537511935897055E+002
-6.5609956E-001	6.270161970148250E-003	2.547511935644434E+002
-6.5710306E-001	6.806719489207275E-003	2.557511935391813E+002
-6.5819132E-001	6.252210267621489E-003	2.567511935139191E+002
-6.5911525E-001	6.371448224067471E-003	2.577512934886545E+002
-6.6016644E-001	6.050169202517802E-003	2.587512934633924E+002
-6.6120809E-001	5.849872548794821E-003	2.597512934381302E+002
-6.6213608E-001	4.114526258018995E-003	2.607512934128681E+002
-6.6316092E-001	5.310198026547114E-003	2.617513933876035E+002
-6.6412079E-001	4.100800566564561E-003	2.627512933623439E+002
-6.6517538E-001	4.273500192949045E-003	2.637513933370792E+002
-6.6605985E-001	2.996439042888467E-003	2.647513933118171E+002
-6.6708344E-001	3.107393478409722E-003	2.657513932865550E+002
-6.6813463E-001	2.831155835587580E-003	2.667513932612928E+002
-6.6916037E-001	4.349922558620212E-003	2.677513932360307E+002
-6.7020303E-001	4.305883762708221E-003	2.687513932107686E+002
-6.7120224E-001	3.098904161116820E-003	2.697513931855065E+002
-6.7220145E-001	4.305727805943136E-003	2.707513931602443E+002
-6.7321128E-001	4.029138029616580E-003	2.717513931349822E+002
-6.7417020E-001	3.732442985237248E-003	2.727513931097201E+002
-6.7516297E-001	5.692263456602356E-003	2.737513930844580E+002
-6.7611980E-001	7.366583035221502E-003	2.747513930591958E+002
-6.7713493E-001	5.592784636832882E-003	2.757513930339337E+002
-6.7806727E-001	1.940672252751002E-003	2.767513930086716E+002
-6.7909622E-001	3.001393433830143E-003	2.777513929834095E+002
-6.8017495E-001	4.319060534466970E-003	2.787513929581473E+002
-6.8115717E-001	3.340642548600295E-003	2.797513929328852E+002
-6.8225187E-001	4.054379583356568E-003	2.807513929076231E+002
-6.8311954E-001	2.902948588130984E-003	2.817513928823610E+002
-6.8411976E-001	2.023320215484497E-003	2.827513928570988E+002
-6.8509668E-001	2.078807400846008E-003	2.837513928318367E+002
-6.8608642E-001	2.342749717206910E-003	2.847513928065746E+002
-6.8701982E-001	3.334387463241864E-003	2.857513927813125E+002
-6.8808800E-001	4.720826912105069E-003	2.867513927560503E+002
-6.8912327E-001	2.794418562374973E-003	2.877513927307882E+002
-6.9011617E-001	3.000176857652165E-003	2.887513927055261E+002
-6.9115984E-001	4.172724694726734E-003	2.897513926802640E+002
-6.9219083E-001	5.051894167966791E-003	2.907513926550018E+002
-6.9325376E-001	4.189441332319063E-003	2.917513926297397E+002
-6.9413418E-001	2.796518470739445E-003	2.927513926044776E+002
-6.9514596E-001	2.788279610376795E-003	2.937513925792155E+002
-6.9609869E-001	3.140565439112765E-003	2.947514925539508E+002
-6.9710308E-001	5.102159243155963E-003	2.957513925286912E+002
-6.9806087E-001	4.801917561906704E-003	2.967514925034266E+002
-6.9913012E-001	4.199930469546656E-003	2.977514924781644E+002
-7.0014632E-001	4.299080442529406E-003	2.987514924529023E+002
-7.0120507E-001	1.710508587016895E-003	2.997515924276377E+002
-7.0221257E-001	1.690750877550919E-003	3.007514924023781E+002
-7.0320016E-001	1.645783363660148E-003	3.017515923771134E+002
-7.0415264E-001	2.551339055169136E-003	3.027514923518538E+002
-7.0513493E-001	3.056320484944836E-003	3.037515923265892E+002
-7.0611501E-001	3.920837411018445E-003	3.047515923013270E+002
-7.0712912E-001	5.089508383279272E-003	3.057515922760649E+002
-7.0807743E-001	6.936129790627743E-003	3.067515922508028E+002
-7.0925373E-001	8.905957026494271E-003	3.078515922230145E+002
-7.1023810E-001	5.873213336785990E-003	3.088515921977523E+002
-7.1120334E-001	7.864546929874650E-003	3.098515921724902E+002
-7.1223551E-001	1.138512262677011E-002	3.108515921472281E+002
-7.1321768E-001	1.177274264091449E-002	3.118515921219660E+002
-7.1419668E-001	1.021449826990241E-002	3.128515920967038E+002
-7.1518540E-001	5.124407268041170E-003	3.138515920714417E+002
-7.1620584E-001	3.231342056140597E-003	3.148515920461796E+002
-7.1719337E-001	3.872127478915483E-003	3.158515920209175E+002
-7.1828163E-001	3.175880454578506E-003	3.168515919956553E+002
-7.1925223E-001	4.276667320141869E-003	3.178515919703932E+002
-7.2022063E-001	5.766407572712123E-003	3.188515919451311E+002
-7.2127289E-001	7.597661421892790E-003	3.198515919198690E+002
-7.2224557E-001	9.530687675214634E-003	3.208515918946068E+002
-7.2326285E-001	1.158336855596642E-002	3.218515918693447E+002
-7.2424394E-001	1.076455320014892E-002	3.228515918440826E+002
-7.2526753E-001	1.338064631071928E-002	3.238515918188205E+002
-7.2629547E-001	1.350079746037931E-002	3.248515917935583E+002
-7.2726387E-001	1.314865416408313E-002	3.258515917682962E+002
-7.2830236E-001	1.163560662650082E-002	3.268515917430341E+002
-7.2928882E-001	8.399317199220935E-003	3.278515917177720E+002
-7.3023498E-001	8.992991333572606E-003	3.288515916925098E+002
-7.3130131E-001	3.357813792155856E-003	3.299015916659846E+002
-7.3237765E-001	4.535451993099821E-003	3.309515916394594E+002
-7.3336834E-001	3.229243706386820E-003	3.319515916141972E+002
-7.3442382E-001	3.844105320232875E-003	3.329516915889326E+002
-7.3546970E-001	3.232347821118052E-003	3.339515915636730E+002
-7.3643595E-001	4.020943710472333E-003	3.349516915384083E+002
-7.3744684E-001	3.586172639592534E-003	3.359516915131462E+002
-7.3840040E-001	2.744280575355987E-003	3.369516914878841E+002
-7.3936999E-001	2.627530260099230E-003	3.379517914626194E+002
-7.4032986E-001	1.873224336907425E-003	3.389516914373598E+002
-7.4132383E-001	6.413423308483032E-003	3.399517914120952E+002
-7.4233675E-001	3.911078799467012E-003	3.409516913868356E+002
-7.4338055E-001	3.784588617252935E-003	3.419517913615709E+002
-7.4441266E-001	3.711499951645620E-003	3.429517913363088E+002
-7.4539173E-001	5.514590537546660E-003	3.439517913110467E+002
-7.4635804E-001	3.343519081826238E-003	3.449517912857846E+002
-7.4742192E-001	4.170640406830704E-003	3.459517912605224E+002
-7.4841690E-001	4.834999734860380E-003	3.469517912352603E+002
-7.4943203E-001	5.494948255202831E-003	3.479517912099982E+002
-7.5044608E-001	2.406114572461739E-003	3.489517911847361E+002
-7.5137848E-001	2.698283751699018E-003	3.499517911594739E+002
-7.5241691E-001	3.168348393022526E-003	3.509517911342118E+002
-7.5337273E-001	3.470486725539438E-003	3.519517911089497E+002
-7.5433898E-001	5.175583114244330E-003	3.529517910836876E+002
-7.5534344E-001	6.547643212256177E-003	3.539517910584254E+002
-7.5633532E-001	5.924896546649877E-003	3.549517910331633E+002
-7.5735676E-001	4.879258782275603E-003	3.559517910079012E+002
-7.5830823E-001	4.031108221146600E-003	3.569517909826391E+002
-7.5929260E-001	3.471431724680611E-003	3.579517909573769E+002
-7.6031721E-001	3.696612256135663E-003	3.589517909321148E+002
-7.6133657E-001	4.180221938231393E-003	3.599517909068527E+002
-7.6231349E-001	4.629867253509237E-003	3.609517908815906E+002
-7.6334882E-001	6.255670578601533E-003	3.619517908563284E+002
-7.6435643E-001	3.982907574206575E-003	3.629517908310663E+002
-7.6539057E-001	2.838174421886192E-003	3.639517908058042E+002
-7.6643443E-001	4.685898994213816E-003	3.649517907805421E+002
-7.6739657E-001	2.668513735991702E-003	3.659517907552799E+002
-7.6837456E-001	3.449459098294437E-003	3.669517907300178E+002
-7.6940340E-001	3.097561475872701E-003	3.679517907047557E+002
-7.7039629E-001	5.527741538501191E-003	3.689518906794910E+002
-7.7137429E-001	7.191095579648477E-003	3.699517906542314E+002
-7.7232361E-001	1.722123142456648E-003	3.709518906289668E+002
-7.7330053E-001	1.523770520325984E-003	3.719517906037072E+002
-7.7432835E-001	1.367206517034120E-003	3.729518905784425E+002
-7.7532655E-001	2.588130779192087E-003	3.739518905531804E+002
-7.7636909E-001	3.684451654006209E-003	3.749518905279183E+002
-7.7735883E-001	2.224129587046687E-003	3.759518905026562E+002
-7.7833998E-001	1.613765894370428E-003	3.769518904773940E+002
-7.7936369E-001	2.905603096183304E-003	3.779519904521294E+002
-7.8039992E-001	3.495673102312968E-003	3.789519904268673E+002
-7.8138542E-001	3.049599805315703E-003	3.799519904016051E+002
-7.8240377E-001	3.098101517602592E-003	3.809519903763430E+002
-7.8341448E-001	2.510368970329468E-003	3.819519903510809E+002
-7.8440845E-001	1.573755908387580E-003	3.829519903258188E+002
-7.8538013E-001	1.371567462265926E-003	3.839519903005566E+002
-7.8638035E-001	1.645675708579472E-003	3.849519902752945E+002
-7.8734028E-001	1.684313926777002E-003	3.859519902500324E+002
-7.8833634E-001	1.313961588683368E-003	3.869519902247703E+002
-7.8931010E-001	1.177384270769289E-003	3.879519901995081E+002
-7.9036230E-001	1.244849107704692E-003	3.889519901742460E+002
-7.9130214E-001	1.757924957439847E-003	3.899519901489839E+002
-7.9227906E-001	2.220701168514963E-003	3.909519901237218E+002
-7.9332811E-001	2.228205483354305E-003	3.919519900984596E+002
-7.9436338E-001	1.983758537097213E-003	3.929519900731975E+002
-7.9535949E-001	1.683105437171734E-003	3.939519900479354E+002
-7.9636180E-001	1.520486618828535E-003	3.949519900226733E+002
-7.9737061E-001	1.513923643956782E-003	3.959519899974111E+002
-7.9839629E-001	1.091394105561534E-003	3.969519899721490E+002
-7.9940295E-001	1.232413029801201E-003	3.979519899468869E+002
-8.0037552E-001	1.468056015429681E-003	3.989519899216248E+002
-8.0137265E-001	1.466468403205533E-003	3.999519898963626E+002
-8.0242598E-001	1.756590446917527E-003	4.009519898711005E+002
-8.0334145E-001	2.602778287902230E-003	4.019519898458384E+002
-8.0435967E-001	1.008014286460152E-003	4.029519898205763E+002
-8.0540127E-001	1.343485300524173E-003	4.039519897953141E+002
-8.0627328E-001	2.436246377638701E-003	4.049519897700520E+002
-8.0732232E-001	2.335855603835334E-003	4.059519897447899E+002
-8.0829281E-001	6.484217852198750E-004	4.069519897195278E+002
-8.0928785E-001	-6.231755108241357E-004	4.079519896942656E+002
-8.1031150E-001	-8.008505992165953E-004	4.089519896690035E+002
-8.1128412E-001	-9.232920158397519E-004	4.099519896437414E+002
-8.1236821E-001	-9.955550464717314E-004	4.109519896184793E+002
-8.1330478E-001	1.839345726312575E-003	4.119519895932171E+002
-8.1438249E-001	2.152089272037741E-003	4.129519895679550E+002
-8.1538171E-001	1.975104176362937E-003	4.139520895426904E+002
-8.1636500E-001	2.749177048088178E-003	4.149520895174282E+002
-8.1731969E-001	2.853928672386694E-003	4.159520894921661E+002
-8.1834751E-001	-5.027018208457262E-005	4.169520894669040E+002
-8.1935197E-001	-5.884863752354914E-004	4.179520894416419E+002
-8.2033420E-001	-2.109888920007615E-004	4.189520894163797E+002
-8.2130808E-001	1.833431754165332E-004	4.199521893911151E+002
-8.2235175E-001	3.656602526939988E-005	4.209521893658530E+002
-8.2333499E-001	-2.189939985131271E-004	4.219521893405908E+002
-8.2433426E-001	-1.950770366387841E-004	4.229521893153287E+002
-8.2535261E-001	2.725571134678741E-004	4.239521892900666E+002
-8.2634968E-001	8.343142231501685E-004	4.249521892648045E+002
-8.2738388E-001	6.770110594353333E-004	4.259521892395423E+002
-8.2838416E-001	7.099191888225781E-004	4.269521892142802E+002
-8.2940775E-001	2.549701283026326E-003	4.279521891890181E+002
-8.3044094E-001	1.699947546656382E-003	4.289521891637560E+002
-8.3145386E-001	1.312054394725530E-003	4.299521891384939E+002
-8.3238310E-001	1.195125506693370E-003	4.309521891132317E+002
-8.3343959E-001	3.466241616958944E-003	4.319521890879696E+002
-8.3441436E-001	3.196430060044608E-003	4.329521890627075E+002
-8.3542532E-001	2.964923440884764E-003	4.339521890374454E+002
-8.3637780E-001	2.714080729417701E-003	4.349521890121832E+002
