Ewe/V	<I>/mA	time/s	
-4.3468633E-001	-2.597556013993368E-002	1.607699959386082E+000
-4.3566114E-001	-2.577349474584617E-002	1.657699958122976E+000
-4.3670067E-001	-2.549703860724417E-002	1.707699956859869E+000
-4.3767124E-001	-2.516234795028272E-002	1.757699955596763E+000
-4.3869168E-001	-2.493714949943954E-002	1.807699954333657E+000
-4.3963993E-001	-2.465757938895241E-002	1.857699953070551E+000
-4.4070911E-001	-2.446094327994310E-002	1.907699951807444E+000
-4.4165954E-001	-2.426719003253519E-002	1.957699950544338E+000
-4.4265029E-001	-2.408976807405622E-002	2.007699949281232E+000
-4.4364735E-001	-2.394979218176257E-002	2.057699948018126E+000
-4.4465724E-001	-2.381123534912521E-002	2.107699946755019E+000
-4.4569346E-001	-2.365689439035057E-002	2.157699945491913E+000
-4.4666198E-001	-2.345546979577878E-002	2.207699944228807E+000
-4.4765908E-001	-2.331316885452167E-002	2.257699942965701E+000
-4.4861796E-001	-2.317813350129194E-002	2.307699941702595E+000
-4.4968084E-001	-2.309713879151751E-002	2.357699940439488E+000
-4.5065984E-001	-2.300937680518940E-002	2.407699939176382E+000
-4.5167813E-001	-2.280332451832867E-002	2.457699937913276E+000
-4.5265505E-001	-2.266128650538757E-002	2.507699936650170E+000
-4.5366597E-001	-2.254835828811069E-002	2.557699935387063E+000
-4.5462698E-001	-2.245212788262435E-002	2.607699934123957E+000
-4.5564207E-001	-2.231829658073059E-002	2.657699932860851E+000
-4.5661473E-001	-2.219418547745733E-002	2.707699931597745E+000
-4.5768929E-001	-2.210039327447133E-002	2.757699930334638E+000
-4.5864925E-001	-2.207015897794107E-002	2.807699929071532E+000
-4.5969191E-001	-2.191796752029196E-002	2.857699927808426E+000
-4.6065831E-001	-2.182265293905161E-002	2.907699926545320E+000
-4.6166492E-001	-2.174239519216059E-002	2.957699925282213E+000
-4.6267998E-001	-2.164007545474711E-002	3.007699924019107E+000
-4.6368665E-001	-2.153893793432937E-002	3.057699922756001E+000
-4.6464661E-001	-2.145768207696236E-002	3.107699921492895E+000
-4.6568078E-001	-2.141925182486709E-002	3.157699920229788E+000
-4.6662486E-001	-2.128240591587705E-002	3.207699918966682E+000
-4.6761450E-001	-2.121272543229644E-002	3.257699917703576E+000
-4.6862963E-001	-2.114973094150496E-002	3.307699916440470E+000
-4.6963945E-001	-2.103866113962052E-002	3.357699915177363E+000
-4.7067577E-001	-2.093739599136081E-002	3.407699913914257E+000
-4.7163361E-001	-2.085336246872671E-002	3.457699912651151E+000
-4.7267208E-001	-2.083432445673408E-002	3.507699911388045E+000
-4.7368613E-001	-2.081459448500367E-002	3.557699910124938E+000
-4.7465882E-001	-2.071371484608217E-002	3.607699908861832E+000
-4.7566649E-001	-2.062662552473038E-002	3.657699907598726E+000
-4.7665295E-001	-2.053013420017014E-002	3.707699906335620E+000
-4.7765857E-001	-2.046708896738930E-002	3.757699905072514E+000
-4.7869173E-001	-2.044346571589506E-002	3.807699903809407E+000
-4.7964209E-001	-2.037167964347947E-002	3.857699902546301E+000
-4.8063919E-001	-2.027303354676673E-002	3.907699901283195E+000
-4.8165643E-001	-2.025286168834473E-002	3.957699900020089E+000
-4.8261851E-001	-2.016428872270305E-002	4.007699898756982E+000
-4.8361665E-001	-2.012704647818789E-002	4.057699897493876E+000
-4.8459575E-001	-2.019955579803703E-002	4.107699896230770E+000
-4.8563415E-001	-2.023102684998537E-002	4.157699894967664E+000
-4.8659307E-001	-2.012429795340051E-002	4.207699893704557E+000
-4.8763898E-001	-1.998000920543230E-002	4.257699892441451E+000
-4.8865509E-001	-1.987004860873440E-002	4.307699891178345E+000
-4.8968089E-001	-1.988145917938612E-002	4.357699889915239E+000
-4.9067047E-001	-1.978236118210824E-002	4.407699888652132E+000
-4.9166444E-001	-1.972173700859360E-002	4.457699887389026E+000
-4.9265090E-001	-1.965822342403795E-002	4.507699886125920E+000
-4.9366173E-001	-1.959594506856605E-002	4.557699884862814E+000
-4.9467471E-001	-1.976709445740126E-002	4.607699883599707E+000
-4.9570051E-001	-1.982902863744163E-002	4.657699882336601E+000
-4.9662966E-001	-1.953220597459690E-002	4.707699881073495E+000
-4.9766704E-001	-1.941987847331569E-002	4.757699879810389E+000
-4.9865139E-001	-1.942900155403621E-002	4.807699878547282E+000
-4.9966758E-001	-1.931783873415377E-002	4.857699877284176E+000
-5.0066364E-001	-1.927825973231212E-002	4.907699876021070E+000
-5.0162780E-001	-1.923339851028119E-002	4.957699874757964E+000
-5.0264609E-001	-1.919542974361249E-002	5.007699873494857E+000
-5.0363368E-001	-1.913682171531640E-002	5.057699872231751E+000
-5.0464451E-001	-1.916858802454685E-002	5.107699870968645E+000
-5.0565749E-001	-1.913041053598533E-002	5.157699869705539E+000
-5.0667691E-001	-1.910878479032324E-002	5.207699868442432E+000
-5.0768250E-001	-1.909081856892611E-002	5.257699867179326E+000
-5.0863713E-001	-1.905475155217570E-002	5.307699865916220E+000
-5.0963742E-001	-1.896670516752808E-002	5.357699864653114E+000
-5.1065356E-001	-1.889334288986264E-002	5.407699863390008E+000
-5.1169312E-001	-1.882524226352365E-002	5.457699862126901E+000
-5.1271456E-001	-1.877716795920775E-002	5.507699860863795E+000
-5.1368511E-001	-1.877436543280198E-002	5.557699859600689E+000
-5.1468110E-001	-1.877509801717541E-002	5.607699858337583E+000
-5.1568675E-001	-1.879616289321955E-002	5.657699857074476E+000
-5.1668483E-001	-1.872954299863150E-002	5.707699855811370E+000
-5.1766706E-001	-1.871758832647985E-002	5.757699854548264E+000
-5.1865673E-001	-1.862934365204566E-002	5.807699853285158E+000
-5.1966971E-001	-1.858316197198016E-002	5.857699852022051E+000
-5.2073580E-001	-1.855331646381977E-002	5.907699850758945E+000
-5.2167243E-001	-1.854339021870316E-002	5.957699849495839E+000
-5.2270979E-001	-1.853111245738406E-002	6.007699848232733E+000
-5.2367616E-001	-1.853154203423332E-002	6.057699846969626E+000
-5.2467316E-001	-1.848097886519365E-002	6.107699845706520E+000
-5.2573818E-001	-1.840139000193655E-002	6.157699844443414E+000
-5.2667588E-001	-1.835712046077892E-002	6.207699843180308E+000
-5.2772492E-001	-1.832725045150480E-002	6.257699841917201E+000
-5.2868700E-001	-1.830774671786156E-002	6.307699840654095E+000
-5.2962041E-001	-1.828087108528792E-002	6.357699839390989E+000
-5.3069174E-001	-1.825592416571453E-002	6.407699838127883E+000
-5.3165495E-001	-1.820974847241480E-002	6.457699836864776E+000
-5.3267002E-001	-1.820593558605418E-002	6.507699835601670E+000
-5.3362894E-001	-1.821374318010553E-002	6.557699834338564E+000
-5.3468651E-001	-1.815915295069478E-002	6.607699833075458E+000
-5.3569418E-001	-1.817431344857642E-002	6.657699831812351E+000
-5.3671676E-001	-1.814526345805029E-002	6.707699830549245E+000
-5.3770107E-001	-1.815299454136504E-002	6.757699829286139E+000
-5.3867382E-001	-1.816349849751633E-002	6.807699828023033E+000
-5.3973562E-001	-1.811181066592266E-002	6.857699826759927E+000
-5.4068810E-001	-1.812599597852328E-002	6.907699825496820E+000
-5.4170853E-001	-1.812437530046462E-002	6.957699824233714E+000
-5.4267907E-001	-1.809732654537236E-002	7.007699822970608E+000
-5.4368997E-001	-1.804307459301695E-002	7.057699821707502E+000
-5.4472834E-001	-1.808944280492142E-002	7.107699820444395E+000
-5.4570955E-001	-1.814138935016540E-002	7.157699819181289E+000
-5.4666734E-001	-1.802746161249363E-002	7.207699817918183E+000
-5.4767305E-001	-1.801677773646247E-002	7.257699816655077E+000
-5.4869866E-001	-1.806455354758152E-002	7.307699815391970E+000
-5.4965544E-001	-1.809519521797209E-002	7.357699814128864E+000
-5.5071193E-001	-1.810140157316780E-002	7.407699812865758E+000
-5.5169946E-001	-1.809308173660956E-002	7.457699811602652E+000
-5.5270827E-001	-1.812057972333775E-002	7.507699810339545E+000
-5.5370003E-001	-1.810418936872366E-002	7.557699809076439E+000
-5.5469292E-001	-1.815614485423318E-002	7.607699807813333E+000
-5.5568254E-001	-1.808364631573628E-002	7.657699806550227E+000
-5.5668706E-001	-1.803386383215658E-002	7.707699805287120E+000
-5.5765235E-001	-1.799728386147229E-002	7.757699804024014E+000
-5.5865896E-001	-1.792059270492584E-002	7.807699802760908E+000
-5.5969417E-001	-1.785580261774295E-002	7.857699801497802E+000
-5.6065094E-001	-1.783381449705412E-002	7.907699800234695E+000
-5.6167144E-001	-1.779416398171131E-002	7.957699798971589E+000
-5.6267065E-001	-1.777928103089199E-002	8.007699797708483E+000
-5.6367618E-001	-1.776333143977719E-002	8.057699796445377E+000
-5.6465948E-001	-1.774630945012046E-002	8.107699795182270E+000
-5.6566501E-001	-1.774672415599015E-002	8.157699793919164E+000
-5.6668544E-001	-1.770104877262690E-002	8.207699792656058E+000
-5.6765920E-001	-1.767310667869250E-002	8.257699791392952E+000
-5.6869346E-001	-1.768049819144865E-002	8.307699790129846E+000
-5.6965446E-001	-1.767440348717003E-002	8.357699788866739E+000
-5.7068545E-001	-1.765033205608935E-002	8.407699787603633E+000
-5.7167095E-001	-1.764737120484600E-002	8.457699786340527E+000
-5.7263929E-001	-1.764089591085419E-002	8.507699785077421E+000
-5.7363003E-001	-1.764560727557785E-002	8.557699783814314E+000
-5.7466638E-001	-1.764737114017062E-002	8.607699782551208E+000
-5.7569319E-001	-1.777209168196549E-002	8.657699781288102E+000
-5.7666475E-001	-1.773363004731779E-002	8.707699780024996E+000
-5.7765871E-001	-1.767180481692774E-002	8.757699778761889E+000
-5.7866317E-001	-1.763965891398200E-002	8.807699777498783E+000
-5.7963800E-001	-1.761664957868758E-002	8.857699776235677E+000
-5.8065420E-001	-1.757941607825661E-002	8.907699774972571E+000
-5.8169162E-001	-1.755469119288372E-002	8.957699773709464E+000
-5.8270884E-001	-1.759517529582669E-002	9.007699772446358E+000
-5.8364755E-001	-1.756903523346403E-002	9.057699771183252E+000
-5.8465850E-001	-1.757087908400647E-002	9.107699769920146E+000
-5.8563751E-001	-1.755269000487808E-002	9.157699768657039E+000
-5.8664304E-001	-1.757843582675342E-002	9.207699767393933E+000
-5.8766770E-001	-1.755943875846076E-002	9.257699766130827E+000
-5.8868498E-001	-1.754978320052572E-002	9.307699764867721E+000
-5.8965975E-001	-1.754175644600761E-002	9.357699763604614E+000
-5.9068871E-001	-1.757535350258913E-002	9.407699762341508E+000
-5.9166563E-001	-1.756277170972215E-002	9.457699761078402E+000
-5.9267759E-001	-1.757838206227731E-002	9.507699759815296E+000
-5.9366089E-001	-1.760962754444872E-002	9.557699758552189E+000
-5.9462714E-001	-1.754720563810597E-002	9.607699757289083E+000
-5.9564334E-001	-1.753085645139907E-002	9.657699756025977E+000
-5.9666163E-001	-1.762135896219483E-002	9.707699754762871E+000
-5.9763223E-001	-1.755859087764594E-002	9.757699753499764E+000
-5.9866214E-001	-1.753095767020976E-002	9.807699752236658E+000
-5.9968787E-001	-1.755447285810352E-002	9.857699750973552E+000
-6.0069454E-001	-1.754189972093129E-002	9.907699749710446E+000
-6.0166407E-001	-1.749585585289251E-002	9.957699748447340E+000
-6.0268974E-001	-1.747168441458297E-002	1.000769974718423E+001
-6.0368788E-001	-1.745904092590705E-002	1.005769974592113E+001
-6.0465956E-001	-1.744944410165766E-002	1.010769974465802E+001
-6.0567570E-001	-1.742686758128315E-002	1.015769974339491E+001
-6.0671628E-001	-1.740561414691095E-002	1.020769974213181E+001
-6.0765076E-001	-1.739246186291524E-002	1.025769974086870E+001
-6.0869139E-001	-1.741455066992248E-002	1.030769973960560E+001
-6.0968846E-001	-1.739938706116465E-002	1.035769973834249E+001
-6.1068761E-001	-1.738892534652861E-002	1.040769973707938E+001
-6.1164445E-001	-1.735995724555790E-002	1.045769973581628E+001
-6.1264473E-001	-1.736751396674664E-002	1.050769973455317E+001
-6.1365664E-001	-1.736255671561660E-002	1.055769973329006E+001
-6.1463141E-001	-1.735461140870702E-002	1.060769973202696E+001
-6.1568046E-001	-1.732634618464440E-002	1.065769973076385E+001
-6.1664891E-001	-1.732745050685472E-002	1.070769972950075E+001
-6.1768955E-001	-1.732391680815021E-002	1.075769972823764E+001
-6.1866432E-001	-1.732551151265699E-002	1.080769972697453E+001
-6.1964864E-001	-1.732748988541538E-002	1.085769972571143E+001
-6.2064475E-001	-1.732578996086009E-002	1.090769972444832E+001
-6.2165236E-001	-1.733860603740650E-002	1.095769972318521E+001
-6.2269402E-001	-1.730283393300383E-002	1.100769972192211E+001
-6.2363380E-001	-1.736875993837782E-002	1.105769972065900E+001
-6.2464899E-001	-1.730298577092093E-002	1.110769971939590E+001
-6.2564605E-001	-1.727620100697366E-002	1.115769971813279E+001
-6.2664109E-001	-1.727115578897712E-002	1.120769971686968E+001
-6.2761575E-001	-1.729389328802766E-002	1.125769971560658E+001
-6.2864786E-001	-1.728207944607774E-002	1.130769971434347E+001
-6.2963653E-001	-1.726852678823176E-002	1.135769971308036E+001
-6.3066226E-001	-1.729323147554637E-002	1.140769971181726E+001
-6.3171554E-001	-1.724475559442190E-002	1.145769971055415E+001
-6.3262349E-001	-1.722820789587715E-002	1.150769970929105E+001
-6.3365668E-001	-1.724410778842869E-002	1.155769970802794E+001
-6.3466865E-001	-1.724071080227285E-002	1.160769970676483E+001
-6.3562644E-001	-1.728864023634404E-002	1.165769970550173E+001
-6.3666701E-001	-1.725331347444342E-002	1.170769970423862E+001
-6.3765770E-001	-1.722959090990051E-002	1.175769970297551E+001
-6.3865793E-001	-1.723573121449179E-002	1.180769970171241E+001
-6.3963282E-001	-1.724418436815205E-002	1.185769970044930E+001
-6.4066696E-001	-1.724485159825731E-002	1.190769969918620E+001
-6.4165246E-001	-1.725327346637778E-002	1.195769969792309E+001
-6.4264631E-001	-1.724413415865492E-002	1.200769969665998E+001
-6.4365929E-001	-1.725677462053243E-002	1.205769969539688E+001
-6.4467019E-001	-1.727481975858272E-002	1.210769969413377E+001
-6.4566946E-001	-1.727576131923814E-002	1.215769969287066E+001
-6.4663571E-001	-1.726139900791974E-002	1.220769969160756E+001
-6.4765930E-001	-1.726080685922939E-002	1.225769969034445E+001
-6.4869034E-001	-1.728650130745435E-002	1.230769968908135E+001
-6.4968532E-001	-1.730850934594239E-002	1.235769968781824E+001
-6.5064424E-001	-1.732553586932925E-002	1.240769968655513E+001
-6.5164769E-001	-1.730624594751539E-002	1.245769968529203E+001
-6.5263730E-001	-1.730449921106575E-002	1.250769968402892E+001
-6.5364712E-001	-1.732130866946160E-002	1.255769968276581E+001
-6.5465057E-001	-1.733940967393138E-002	1.260769968150271E+001
-6.5565610E-001	-1.732724385672349E-002	1.265769968023960E+001
-6.5662885E-001	-1.733338694234760E-002	1.270769967897650E+001
-6.5765566E-001	-1.734160963463141E-002	1.275769967771339E+001
-6.5868032E-001	-1.736504744514131E-002	1.280769967645028E+001
-6.5963387E-001	-1.737926334694578E-002	1.285769967518718E+001
-6.6064584E-001	-1.736324081085269E-002	1.290769967392407E+001
-6.6165453E-001	-1.741173155002168E-002	1.295769967266097E+001
-6.6263044E-001	-1.739532721910142E-002	1.300769967139786E+001
-6.6367209E-001	-1.739816585581538E-002	1.305769967013475E+001
-6.6466177E-001	-1.737732651074311E-002	1.310769966887165E+001
-6.6562808E-001	-1.740522861385848E-002	1.315769966760854E+001
-6.6667813E-001	-1.740081741741889E-002	1.320769966634543E+001
-6.6766995E-001	-1.741007547954929E-002	1.325769966508233E+001
-6.6865855E-001	-1.740587657291651E-002	1.330769966381922E+001
-6.6963339E-001	-1.740980021552080E-002	1.335769966255612E+001
-6.7067605E-001	-1.742445656391618E-002	1.340769966129301E+001
-6.7159683E-001	-1.743047458283525E-002	1.345769966002990E+001
-6.7260766E-001	-1.743570474597311E-002	1.350769965876680E+001
-6.7364395E-001	-1.744597905565531E-002	1.355769965750369E+001
-6.7464215E-001	-1.744131912278975E-002	1.360769965624058E+001
-6.7562121E-001	-1.743130438693768E-002	1.365769965497748E+001
-6.7664480E-001	-1.747212594771688E-002	1.370769965371437E+001
-6.7763978E-001	-1.745334838482514E-002	1.375769965245127E+001
-6.7865276E-001	-1.745525046889843E-002	1.380769965118816E+001
-6.7963290E-001	-1.746230230977136E-002	1.385769964992505E+001
-6.8062150E-001	-1.745731944942638E-002	1.390769964866195E+001
-6.8164825E-001	-1.746885240491891E-002	1.395769964739884E+001
-6.8262303E-001	-1.752546754734657E-002	1.400769964613573E+001
-6.8364137E-001	-1.748788973566628E-002	1.405769964487263E+001
-6.8461722E-001	-1.749358348617402E-002	1.410769964360952E+001
-6.8558985E-001	-1.748216756257331E-002	1.415769964234642E+001
-6.8662512E-001	-1.749141459974146E-002	1.420769964108331E+001
-6.8764770E-001	-1.751742744387161E-002	1.425769963982020E+001
-6.8862569E-001	-1.750893156578835E-002	1.430769963855710E+001
-6.8962276E-001	-1.750431961759365E-002	1.435769963729399E+001
-6.9063795E-001	-1.750623640017927E-002	1.440769963603088E+001
-6.9160640E-001	-1.752864709555133E-002	1.445769963476778E+001
-6.9263417E-001	-1.754146115423216E-002	1.450769963350467E+001
-6.9363445E-001	-1.755449022770064E-002	1.455769963224157E+001
-6.9467086E-001	-1.753806940245412E-002	1.460769963097846E+001
-6.9568282E-001	-1.753348460058776E-002	1.465769962971535E+001
-6.9665748E-001	-1.753350111647267E-002	1.470769962845225E+001
-6.9763237E-001	-1.753686938684910E-002	1.475769962718914E+001
-6.9863266E-001	-1.755988384226195E-002	1.480769962592603E+001
-6.9964242E-001	-1.757266791752993E-002	1.485769962466293E+001
-7.0064491E-001	-1.757186501830194E-002	1.490769962339982E+001
-7.0161009E-001	-1.757128301283550E-002	1.495769962213672E+001
-7.0269734E-001	-1.758265084397317E-002	1.500769962087361E+001
-7.0366585E-001	-1.758778790503523E-002	1.505769961961050E+001
-7.0463526E-001	-1.759620748796603E-002	1.510769961834740E+001
-7.0561647E-001	-1.762648819971621E-002	1.515769961708429E+001
-7.0660293E-001	-1.764016835389792E-002	1.520769961582118E+001
-7.0770395E-001	-1.763892333945943E-002	1.525769961455808E+001
-7.0865333E-001	-1.768147805921250E-002	1.530769961329497E+001
-7.0963019E-001	-1.765278747512232E-002	1.535769961203187E+001
-7.1064854E-001	-1.764038014786179E-002	1.540769961076876E+001
-7.1163499E-001	-1.763595804934284E-002	1.545769960950565E+001
-7.1265548E-001	-1.763845406498546E-002	1.550769960824255E+001
-7.1362811E-001	-1.764359153350124E-002	1.555769960697944E+001
-7.1462524E-001	-1.767463442498671E-002	1.560769960571633E+001
-7.1563721E-001	-1.767201491209019E-002	1.565769960445323E+001
-7.1665013E-001	-1.768862892425171E-002	1.570769960319012E+001
-7.1766531E-001	-1.769308349617776E-002	1.575769960192702E+001
-7.1868455E-001	-1.770342189896235E-002	1.580769960066391E+001
-7.1968275E-001	-1.771387445559308E-002	1.585769959940080E+001
-7.2067875E-001	-1.781234509285747E-002	1.590769959813770E+001
-7.2165471E-001	-1.795486902550761E-002	1.595769959687459E+001
-7.2266662E-001	-1.783969980035040E-002	1.600769959561148E+001
-7.2368813E-001	-1.800061922511778E-002	1.605769959434838E+001
-7.2470742E-001	-1.786046464608421E-002	1.610769959308527E+001
-7.2566110E-001	-1.786034953935695E-002	1.615769959182217E+001
-7.2667831E-001	-1.787108325408079E-002	1.620769959055906E+001
-7.2766268E-001	-1.783316774742193E-002	1.625769958929595E+001
-7.2867882E-001	-1.790356241313186E-002	1.630769958803285E+001
-7.2967058E-001	-1.785575253112859E-002	1.635769958676974E+001
-7.3067933E-001	-1.786896940191382E-002	1.640769958550663E+001
-7.3167747E-001	-1.786830337692258E-002	1.645769958424353E+001
-7.3267037E-001	-1.787076686741786E-002	1.650769958298042E+001
-7.3369080E-001	-1.786983150048871E-002	1.655769958171732E+001
-7.3465073E-001	-1.788841366888603E-002	1.660769958045421E+001
-7.3565948E-001	-1.788624402359817E-002	1.665769957919110E+001
-7.3663110E-001	-1.789823955968370E-002	1.670769957792800E+001
-7.3765993E-001	-1.792065187840269E-002	1.675769957666489E+001
-7.3864019E-001	-1.791520847257716E-002	1.680769957540178E+001
-7.3969555E-001	-1.793710708281847E-002	1.685769957413868E+001
-7.4063218E-001	-1.793492585205025E-002	1.690769957287557E+001
-7.4168324E-001	-1.794437446881564E-002	1.695769957161247E+001
-7.4268144E-001	-1.795051825293166E-002	1.700769957034936E+001
-7.4368280E-001	-1.796006753014540E-002	1.705769956908625E+001
-7.4470747E-001	-1.795511689744187E-002	1.710769956782315E+001
-7.4569076E-001	-1.796952449647636E-002	1.715769956656004E+001
-7.4671751E-001	-1.797099392731775E-002	1.720769956529693E+001
-7.4769878E-001	-1.797537920194570E-002	1.725769956403383E+001
-7.4867141E-001	-1.798457254578045E-002	1.730769956277072E+001
-7.4967593E-001	-1.798326386294014E-002	1.735769956150762E+001
-7.5069207E-001	-1.800127112289407E-002	1.740769956024451E+001
-7.5165951E-001	-1.800549796489248E-002	1.745769955898140E+001
-7.5265658E-001	-1.801328135102431E-002	1.750769955771830E+001
-7.5367594E-001	-1.804015542061449E-002	1.755769955645519E+001
-7.5468999E-001	-1.804670331465016E-002	1.760769955519208E+001
-7.5564468E-001	-1.808930528393290E-002	1.765769955392898E+001
-7.5669265E-001	-1.809519888505474E-002	1.770769955266587E+001
-7.5768024E-001	-1.807093268251736E-002	1.775769955140277E+001
-7.5864434E-001	-1.807898626214374E-002	1.780769955013966E+001
-7.5967121E-001	-1.808352829000259E-002	1.785769954887655E+001
-7.6067775E-001	-1.808051443745001E-002	1.790769954761345E+001
-7.6162606E-001	-1.809282083909408E-002	1.795769954635034E+001
-7.6268363E-001	-1.810286387033692E-002	1.800769954508723E+001
-7.6369876E-001	-1.809502155649367E-002	1.805769954382413E+001
-7.6464808E-001	-1.811929625519375E-002	1.810769954256102E+001
-7.6562291E-001	-1.811639429716802E-002	1.815769954129792E+001
-7.6664329E-001	-1.812695281545601E-002	1.820769954003481E+001
-7.6766163E-001	-1.815134052325168E-002	1.825769953877170E+001
-7.6864815E-001	-1.815249624498261E-002	1.830769953750860E+001
-7.6969504E-001	-1.815000017544394E-002	1.835769953624549E+001
-7.7067727E-001	-1.818795553925973E-002	1.840769953498238E+001
-7.7169776E-001	-1.817985292291274E-002	1.845769953371928E+001
-7.7268738E-001	-1.817238186615416E-002	1.850769953245617E+001
-7.7364832E-001	-1.819166158653655E-002	1.855769953119307E+001
-7.7465820E-001	-1.819112489250038E-002	1.860769952992996E+001
-7.7566272E-001	-1.818126095113931E-002	1.865769952866685E+001
-7.7670962E-001	-1.818308927748280E-002	1.870769952740375E+001
-7.7766424E-001	-1.818485874079029E-002	1.875769952614064E+001
-7.7864975E-001	-1.818440459815239E-002	1.880769952487753E+001
-7.7964896E-001	-1.819256151146775E-002	1.885769952361443E+001
-7.8064072E-001	-1.819940718727331E-002	1.890769952235132E+001
-7.8166115E-001	-1.820843420163898E-002	1.895769952108822E+001
-7.8262007E-001	-1.822324261647058E-002	1.900769951982511E+001
-7.8366274E-001	-1.827438861881897E-002	1.905769951856200E+001
-7.8465027E-001	-1.822641851483946E-002	1.910769951729890E+001
-7.8569627E-001	-1.823840893511833E-002	1.915769951603579E+001
-7.8667301E-001	-1.823902509770256E-002	1.920769951477268E+001
-7.8765857E-001	-1.824265768475558E-002	1.925769951350958E+001
-7.8866935E-001	-1.824895081463848E-002	1.930769951224647E+001
-7.8966856E-001	-1.824916767698059E-002	1.935769951098337E+001
-7.9064763E-001	-1.825371737747133E-002	1.940769950972026E+001
-7.9163510E-001	-1.826147001702344E-002	1.945769950845715E+001
-7.9266411E-001	-1.827755204781336E-002	1.950769950719405E+001
-7.9368341E-001	-1.829578900166474E-002	1.955769950593094E+001
-7.9465824E-001	-1.830276092557514E-002	1.960769950466783E+001
-7.9568082E-001	-1.832789398893642E-002	1.965769950340473E+001
-7.9665351E-001	-1.832525617512017E-002	1.970769950214162E+001
-7.9764211E-001	-1.831800668474486E-002	1.975769950087852E+001
-7.9865396E-001	-1.831496888297370E-002	1.980769949961541E+001
-7.9965216E-001	-1.832388466896701E-002	1.985769949835230E+001
-8.0066091E-001	-1.833840987119062E-002	1.990769949708920E+001
-8.0165267E-001	-1.834307995590344E-002	1.995769949582609E+001
-8.0266243E-001	-1.834669012653956E-002	2.000769949456298E+001
-8.0364794E-001	-1.835301540645387E-002	2.005769949329988E+001
-8.0466622E-001	-1.836678914346340E-002	2.010769949203677E+001
-8.0563790E-001	-1.836708002008011E-002	2.015769949077367E+001
-8.0664653E-001	-1.838923020598779E-002	2.020769948951056E+001
-8.0765533E-001	-1.839302097990492E-002	2.025769948824745E+001
-8.0869067E-001	-1.839598822967943E-002	2.030769948698435E+001
-8.0963147E-001	-1.840469831626651E-002	2.035769948572124E+001
-8.1064445E-001	-1.841146693375229E-002	2.040769948445814E+001
-8.1162781E-001	-1.841784826980003E-002	2.045769948319503E+001
-8.1264609E-001	-1.843171755360720E-002	2.050769948193192E+001
-8.1362623E-001	-1.843572461856874E-002	2.055769948066882E+001
-8.1462008E-001	-1.844775726958364E-002	2.060769947940571E+001
-8.1565529E-001	-1.847864498806843E-002	2.065769947814260E+001
-8.1664824E-001	-1.847795930829038E-002	2.070769947687950E+001
-8.1773752E-001	-1.848345123990275E-002	2.075769947561639E+001
-8.1864125E-001	-1.849542173807053E-002	2.080769947435329E+001
-8.1967121E-001	-1.849851522085916E-002	2.085769947309018E+001
-8.2068956E-001	-1.851149703833038E-002	2.090769947182707E+001
-8.2168561E-001	-1.852071673083296E-002	2.095769947056397E+001
-8.2265079E-001	-1.853392408358762E-002	2.100769946930086E+001
-8.2372540E-001	-1.854955536071901E-002	2.105769946803775E+001
-8.2469589E-001	-1.855910402351857E-002	2.110769946677465E+001
